,0,1,2,3,4,5,6,7,8,9
avg(2473),13.5409625,6.236925,-4.5443875,-13.41695,-19.259975,-16.5662625,-9.132475,1.5268375,10.5747375,16.0880375
avg(2474),-17.1374375,-20.8528875,-16.7583125,-6.8516,6.117475,14.30565,17.895575,13.9344125,3.9700375,-8.986375
avg(2475),-8.9474875,4.9319375,14.287325,19.6327125,15.2341875,6.5669375,-7.2459125,-16.582675,-22.014,-17.5851125
avg(2476),-15.5907375,-23.068875,-21.537025,-13.249975,-0.3547875,11.7167875,19.1067625,17.7407,9.439475,-3.51295
avg(2477),22.6306,14.949925,3.305225,-10.5344875,-18.4289125,-20.8604,-13.2397875,-1.7214,12.2785375,20.1508875
avg(2478),-2.304775,10.031425,19.9227375,19.1549875,12.6189875,-0.4802,-12.7341375,-22.6657,-21.890175,-15.2739875
avg(2479),-17.7599875,-20.628725,-15.19665,-4.2018625,10.4529375,19.24225,21.992325,16.7088625,5.619525,-9.0414125
avg(2480),18.043925,8.954225,-6.0536375,-15.8117625,-23.8735375,-19.5961125,-10.4619625,4.4624625,14.2768625,22.283475
avg(2481),18.9260875,12.4599625,0.9165125,-11.4121625,-19.7162125,-21.173675,-14.7168625,-3.1768875,9.1883125,17.4374375
avg(2482),-8.8313375,5.272,15.4551875,19.9239625,14.64355,4.893325,-9.23515,-19.318725,-23.836,-18.4712
avg(2483),-14.2451875,-21.1590625,-18.71255,-9.6002375,4.7316125,16.014425,22.9783125,20.400775,11.3295625,-3.0312875
avg(2484),12.2972,20.0353375,17.468075,9.7473125,-3.932825,-14.9506125,-22.840625,-20.2297875,-12.4973125,1.1278375
avg(2485),-19.073675,-12.1096125,-0.093,12.0343,20.1528375,20.5031875,13.6290625,1.5532875,-10.588775,-18.68575
avg(2486),5.5922875,-8.932425,-18.1679125,-22.697725,-17.405325,-7.272775,7.3220625,16.5538375,21.1472625,15.8870875
avg(2487),-20.1625,-10.3004,4.269525,14.2712,20.7765875,17.440975,7.605725,-6.9366,-16.9153,-23.5360625
avg(2488),-1.28305,-12.4229125,-20.9353875,-18.56605,-10.0590875,2.6423875,13.8672125,22.3118,19.975625,11.545875
avg(2489),19.072725,20.6891875,15.2219375,3.5067875,-11.3332875,-20.6497625,-22.33925,-16.7905375,-5.1379,9.7584625
avg(2490),5.2628125,15.0622125,18.3558875,14.9258125,4.6087125,-7.59855,-16.821575,-20.6315625,-16.7930125,-6.522975
avg(2491),-17.6070375,-16.354225,-8.262925,1.813025,11.9667,17.388925,15.7315,8.2356375,-2.466875,-12.0705125
avg(2492),11.957175,1.3004,-10.2873625,-17.4713375,-18.0031375,-11.9220625,-1.3190875,10.1458625,17.588775,17.65185
avg(2493),-21.519725,-17.097975,-8.497225,3.6421375,13.780325,20.1964875,18.2905875,8.1040625,-3.5189625,-13.7867125
avg(2494),4.933825,13.9997625,15.75345,14.67945,2.8340375,-7.5067625,-17.1720625,-19.1834125,-16.63785,-6.932675
avg(2495),12.2484,-1.3591625,-11.2084,-21.6360375,-18.7667875,-14.2680625,-2.5221375,9.2032875,17.5465,17.233
avg(2496),3.4668125,-8.8583,-16.872425,-16.884425,-14.266025,-3.01845,8.507725,17.1822125,17.5551625,12.8969375
avg(2497),-16.9497375,-11.573625,-1.0455125,7.8036125,15.6144875,14.484425,7.4546,-0.7282875,-11.9287625,-17.2083
avg(2498),11.3387375,17.727675,14.42745,5.234025,-5.5447375,-15.32265,-18.983475,-18.9354,-7.528675,2.54685
avg(2499),-4.2086,8.3250625,17.3768625,18.8034125,15.508675,4.1230125,-8.3069625,-17.42975,-18.6805875,-15.6404375
avg(2500),15.127775,10.6492625,-0.84935,-10.6176,-19.7385125,-18.0523,-13.7451875,-1.9935125,7.5924625,16.8867375
avg(2501),-14.6008125,-21.9713375,-18.7869625,-10.01295,2.5532,11.6558125,19.2196,15.8255625,7.076475,-5.4195125
avg(2502),-20.8149875,-18.289575,-9.9375,0.9128875,11.36965,18.4029875,16.058125,7.9732625,-3.0904625,-12.603675
avg(2503),12.805125,1.693625,-9.4645875,-17.1204,-16.5844125,-12.1833875,-2.1158625,9.077425,16.69835,15.393425
avg(2504),6.218775,15.40625,18.44275,15.590625,4.6864625,-6.9336875,-15.1202375,-18.5457,-15.365925,-4.6375125
avg(2505),-4.4832375,8.334325,15.8048125,17.6478125,13.0681125,1.0567375,-9.432275,-18.948875,-19.4327875,-14.3979875
avg(2506),-16.898175,-23.8811875,-17.1065125,-9.8375625,4.5221,13.654025,18.4808625,15.0783375,4.608625,-7.6141375
avg(2507),18.9218125,11.9959125,-2.7147875,-11.609675,-20.557325,-16.5021125,-9.8041125,3.6444,14.34685,20.7294625
avg(2508),17.3775375,8.9088875,-2.4608,-11.7569875,-19.6070375,-15.83445,-9.59175,2.336325,11.92695,18.8858625
avg(2509),-14.8722,-19.65885,-15.306025,-7.883725,4.591075,11.6405375,16.3133875,13.7042,3.3015,-6.3233875
avg(2510),-5.3368625,8.397175,15.341125,17.181175,12.1268625,1.1295125,-10.2227375,-19.6121875,-18.4086375,-15.5946125
avg(2511),-12.7407625,0.1052875,9.7208875,18.4766125,16.50045,11.0054,-1.50115,-11.44595,-20.780375,-19.3469625
avg(2512),-8.007325,-16.7928125,-17.2864875,-14.2160125,-2.6515,6.9411875,16.7143,16.545575,14.78615,2.38305
avg(2513),19.3641625,15.82465,6.8250125,-4.7484,-14.7153875,-18.999175,-16.784975,-6.881425,4.0351125,15.41995
avg(2514),-20.1703375,-19.0047,-10.835075,-0.2560375,10.1441625,17.9072875,17.392175,8.6312,-1.647,-12.2816375
avg(2515),12.5348125,3.2316625,-8.2012375,-16.912775,-16.844425,-12.8451625,-3.8128875,8.1010625,16.2827,16.8144375
avg(2516),5.862325,14.5626625,18.245475,16.61375,6.2239375,-5.6925,-14.7723875,-18.349725,-16.476875,-6.4991625
avg(2517),-14.7296625,-4.5098125,7.715475,16.048275,18.5920125,12.6471375,2.3685,-9.78105,-18.1676375,-20.6347
avg(2518),-7.647325,-17.8697875,-22.7701625,-18.6634125,-9.976,3.7296375,13.9563625,18.909075,14.8823875,6.0603125
avg(2519),21.139675,20.0752125,11.6536,-1.292575,-12.4808875,-19.361,-18.252975,-9.9505875,2.98825,14.2301625
avg(2520),-19.144675,-15.931275,-9.1266625,3.5252625,11.531525,20.159775,15.64645,8.3552125,-2.4698375,-12.5213625
avg(2521),5.20955,11.101275,16.6757375,11.9249375,3.64305,-7.4708625,-14.85545,-18.07665,-16.5405,-5.6485125
avg(2522),10.2524875,1.072625,-11.5494125,-18.8809,-17.9519,-14.9696875,-2.8509125,7.715025,16.74055,15.1005875
avg(2523),7.458925,15.002875,19.31675,12.1664375,3.2976625,-10.0316875,-17.3326,-21.2682125,-15.326875,-5.103275
avg(2524),-23.163575,-18.9457875,-9.8224,3.987525,14.0644375,20.057375,14.3943125,6.0344875,-7.6796,-18.1094375
avg(2525),10.7428125,-0.8763125,-13.23555,-18.1553,-17.8734375,-9.5925625,3.2051875,14.414475,20.5393,19.2005875
avg(2526),2.0902875,-10.746025,-17.8004375,-18.7284875,-11.9770875,-2.2401875,10.7739125,17.7300125,18.7097,12.0129375
avg(2527),-18.2299125,-10.5645875,-0.9324375,9.2682,15.31735,15.333875,7.5937,-1.9806375,-12.15605,-18.311325
avg(2528),12.8585375,16.742125,13.548525,4.58965,-7.3499,-15.7889125,-19.639125,-16.4490625,-7.545175,4.4258125
avg(2529),-0.2392125,-13.0507125,-19.7218375,-20.8013125,-13.4932375,-2.28935,10.573625,17.264475,18.4899125,11.1413625
avg(2530),15.998775,20.189725,12.9869125,2.784475,-11.521725,-19.8794375,-24.0544625,-16.938975,-6.7725875,7.5339875
avg(2531),-16.3309375,-7.1348625,6.2802,16.45075,21.9760375,18.1261375,8.895825,-4.42585,-14.7144125,-20.1351625
avg(2532),-2.1575875,8.619325,16.9538875,18.3563375,10.42625,1.1723625,-12.192025,-18.5106125,-20.533475,-14.164125
avg(2533),-19.676775,-21.4730375,-18.531275,-7.600125,5.6806625,14.79925,19.695775,12.2982,5.0754625,-10.4767375
avg(2534),19.218675,9.3795875,-2.4442375,-14.5916,-18.9287625,-17.94315,-8.4648125,5.680125,14.796325,23.0060625
avg(2535),-3.7050125,-15.2699875,-22.744625,-20.496575,-11.857825,0.8606125,12.557125,19.9093875,17.8199625,9.205275
avg(2536),20.1258625,20.468875,13.37015,1.6648375,-11.1754875,-18.6500375,-19.1199875,-11.9683625,-0.36535,12.5487
avg(2537),-17.6013875,-6.8841625,7.4529875,16.6465625,20.99795,16.0697625,5.3601625,-8.90985,-18.1524,-22.5785875
avg(2538),-12.143875,-19.006825,-19.95415,-13.106675,-2.5965625,9.6908375,16.6934125,17.5310125,10.864125,0.208225
avg(2539),18.8993375,13.17885,3.5768125,-10.1457375,-18.8236125,-22.6852,-17.2330625,-7.4311625,6.1775625,14.911175
avg(2540),-7.4569,5.529825,15.82265,21.7119625,18.6255125,9.1819375,-3.725,-14.073075,-19.9511125,-16.839925
avg(2541),-9.6432625,4.7128375,14.4548875,20.44925,16.7973875,6.918075,-7.3696625,-17.1593375,-23.204925,-19.486375
avg(2542),-12.8481625,-20.3633375,-17.8216125,-9.3546625,3.3793625,14.2661625,21.8224625,19.248775,10.796,-1.908175
avg(2543),20.1662375,13.823825,2.1962,-11.8677625,-20.64885,-21.76955,-15.5157375,-3.8378,10.30175,18.9686875
avg(2544),-22.29565,-16.321225,-4.2709625,9.7688375,18.59935,19.5621875,13.5994875,1.5241,-12.5226875,-21.3731125
avg(2545),6.09055,-7.8772375,-16.30605,-20.8510375,-15.810625,-4.701825,9.2885875,17.727675,22.3029875,17.26695
avg(2546),13.7471375,21.849,18.6311625,9.7943375,-3.532525,-15.3286125,-23.4546,-20.1939125,-11.3696125,1.9959875
avg(2547),-11.278,-19.4375125,-18.981225,-12.079075,-1.268225,9.16725,17.4088625,17.0241875,10.096525,-0.652975
avg(2548),16.658,13.12045,3.813725,-7.5014,-16.0929875,-17.0158,-13.589725,-4.17675,7.114975,15.676575
avg(2549),-7.0931,4.5237875,13.6321625,18.2716,16.3178,7.0576875,-4.45135,-13.740875,-18.3329625,-16.397475
avg(2550),-20.2346375,-19.070375,-13.1823625,-0.5488125,11.112275,20.2634875,18.9966875,13.2306875,0.4945125,-11.0725375
avg(2551),1.4846375,10.553425,17.5071625,14.8194125,7.5291125,-4.4288375,-13.495275,-20.503275,-17.769025,-10.5209125
avg(2552),14.5412625,3.8977375,-9.1004625,-18.2517875,-21.22075,-17.5094625,-6.7519125,6.1756625,15.363275,18.3952
avg(2553),11.2523125,1.4566375,-11.16175,-18.717475,-19.612775,-13.188925,-3.36405,9.1855875,16.761325,17.6706375
avg(2554),6.3831,14.136975,17.7813625,14.2679625,5.72595,-6.833825,-14.5871375,-18.1059625,-14.54025,-6.0320125
avg(2555),-19.0778875,-17.28285,-8.602775,2.60765,12.395875,19.0433125,17.2182625,8.40125,-2.781625,-12.5649375
avg(2556),-21.9675625,-12.90635,0.062,12.6947875,20.8848125,19.2038125,10.1881875,-2.869575,-15.42375,-23.6065375
avg(2557),2.8211,-11.1987625,-19.1985,-20.21685,-13.2425375,-1.35955,12.647175,20.7260375,21.556875,14.697525
avg(2558),16.7385625,21.790325,17.2109625,6.2182875,-8.4912625,-18.3328625,-23.3911375,-18.7865,-7.675975,6.9535375
avg(2559),-1.7008,10.7345375,19.48455,19.13185,11.3665125,-0.2833375,-12.8189625,-21.3779875,-21.1921625,-13.2299125
avg(2560),-16.8659875,-18.6227625,-14.5359375,-4.637725,7.737225,16.4203375,18.3999875,14.0644625,4.4156,-8.11615
avg(2561),17.84205,7.8432125,-4.654425,-14.69195,-20.033375,-17.8474625,-8.029325,4.6208,14.5635875,19.8838375
avg(2562),-0.8511125,11.099275,18.506375,17.8136125,9.8287125,-1.9214,-13.7765,-21.2702625,-20.593325,-12.57405
avg(2563),-16.7551375,-18.687775,-13.1152,-2.5406,10.3899625,18.1793375,20.0933625,14.54935,3.975925,-8.9765125
avg(2564),17.1669875,7.1278,-6.3392625,-16.8153125,-22.3573875,-18.7507875,-8.7327375,4.7745,15.270025,20.814325
avg(2565),6.6948625,15.7493625,16.933375,13.5177625,3.24355,-8.629625,-17.7982,-18.8994,-15.5484875,-5.31
avg(2566),-17.582075,-15.922675,-7.1088125,3.645675,12.673025,17.2443,15.5986625,6.7730875,-4.018725,-13.0264375
avg(2567),10.2545125,-0.3741,-10.737625,-18.4403,-17.5315875,-10.4913875,0.316475,10.595375,18.4080875,17.5263125
avg(2568),-8.3128125,5.991175,15.592875,20.2167125,15.69735,5.6141875,-8.7379375,-18.3343375,-22.98215,-18.4017125
avg(2569),-13.55185,-20.7981875,-17.3640125,-8.6646625,4.73535,14.996,22.214025,18.8454625,10.108975,-3.3411625
avg(2570),19.8986375,13.19235,0.5439125,-12.556625,-21.2342875,-21.5171,-14.7240875,-2.1611875,11.0006125,19.6304125
avg(2571),-0.023375,-0.0130625,-0.0082375,-0.001375,-0.0041125,0.003,0.00805,0.006575,-0.0008875,-0.00605
avg(2572),-1.4959625,-1.49,-1.4900875,-1.4840125,-1.4878875,-1.4813375,-1.4793375,-1.48365,-1.4698,-1.4674375
avg(2573),-1.458025,-1.447775,-1.4431375,-1.4404125,-1.439325,-1.43805,-1.4385625,-1.4302375,-1.4246125,-1.42265
avg(2574),18.5228125,15.5922375,7.8399,-4.9009,-15.629575,-20.8289125,-17.847675,-10.143725,2.592825,13.3585
avg(2575),-14.7481125,-2.1500375,9.9446375,17.8664375,18.2598875,10.8662625,-1.7790375,-13.802175,-21.74135,-22.0992
avg(2576),-8.1427,-17.1078125,-20.274875,-14.1820625,-2.9118875,9.8700375,18.87915,22.0713625,15.969425,4.6560875
avg(2577),11.3270375,19.787125,18.786625,11.3399875,-1.2872625,-14.0600625,-22.5513375,-21.4860375,-14.0161375,-1.4422125
avg(2578),-19.6749375,-14.5012625,-3.3071375,9.902825,18.3070125,21.0423875,16.0027625,4.7246875,-8.492825,-16.81605
avg(2579),8.535075,-5.7166625,-16.8540375,-23.6803625,-20.0444875,-10.073525,4.10565,15.2742875,22.0864,18.4358875
avg(2580),18.0432125,16.7225625,10.270775,-2.336075,-12.947525,-19.9611625,-18.963925,-12.2035625,0.0918875,10.8486625
avg(2581),-15.9908,-5.1813625,7.5361625,15.9974,18.91515,12.000625,1.335875,-11.3507625,-19.99735,-22.611675
avg(2582),-6.1386125,-15.156225,-20.48385,-15.125875,-6.4572125,7.826475,17.0441375,22.0576,17.1273875,8.0315375
avg(2583),17.35255,10.5362,-1.0512,-11.95185,-19.27795,-19.4255,-12.6241875,-1.163175,9.86255,17.1865875
avg(2584),-6.48755,6.5198875,15.321325,18.7377875,12.508725,2.6147625,-10.4104625,-19.1374,-22.635775,-16.3807
avg(2585),-14.53475,-19.8540375,-15.895325,-7.4247,6.5495875,16.2497875,21.6707875,17.7148,9.1955625,-4.7820875
avg(2586),5.089925,-6.821275,-16.4454625,-19.604425,-17.337175,-7.0338875,5.085025,13.96935,18.2402,15.0452375
avg(2587),11.2444875,17.6192125,15.7481625,8.3966375,-1.750725,-11.918625,-17.70325,-15.95255,-9.2120625,1.9558125
avg(2588),-17.7171875,-12.690025,-1.357275,9.300125,17.5061375,17.8617875,11.9970125,1.5838625,-9.53845,-17.8182375
avg(2589),13.8142375,2.2060375,-9.746875,-17.9209875,-17.9351625,-13.837075,-2.2725125,9.7715625,17.9286,17.9628125
avg(2590),-19.9739625,-16.8266,-11.620625,-0.1578625,8.889875,16.9501375,13.9329125,8.5862,-2.7412375,-11.8280625
avg(2591),4.47045,12.4165,18.493425,14.3883625,5.0396375,-7.345325,-15.4268875,-21.2734125,-17.347675,-7.9675875
avg(2592),-8.5442625,-17.0926375,-23.8777375,-17.5531625,-9.4546375,5.8883125,14.6334625,19.7436625,17.0366875,4.553125
avg(2593),20.7216625,19.3457875,10.3445375,-3.1794625,-12.6105125,-21.1319125,-16.277325,-9.2250375,3.9879125,14.918025
avg(2594),-13.59895,-4.37285,11.3254625,18.3602125,20.100375,13.84575,0.754825,-11.0586625,-21.6690875,-20.2760125
avg(2595),-2.1352,-12.5106125,-20.8476375,-18.4015,-12.8107375,-1.0784125,11.0824375,16.9994875,18.0500125,9.1163
avg(2596),15.484975,18.709925,13.263275,0.8293125,-10.8131375,-20.6814,-21.9514375,-16.7090875,-5.923625,8.1967
avg(2597),-14.6958,-6.629025,7.4193375,16.7434125,21.7883375,18.5584875,6.7481875,-4.58535,-15.909925,-19.8701625
avg(2598),16.36275,12.37625,-0.021425,-10.584,-19.170275,-19.658725,-12.91845,-3.491725,9.5608875,15.808375
avg(2599),-7.6699,5.0988875,14.9815625,17.60985,14.485425,3.4944,-9.0177125,-18.579325,-22.8144375,-16.4515375
avg(2600),-12.383925,-20.3927,-16.79065,-7.898725,4.266725,15.5635375,20.4768125,19.6260625,9.7823375,-3.1781
avg(2601),-5.780875,8.9612625,18.207575,22.22395,17.9308,5.7508625,-8.8188,-18.16925,-22.2834875,-17.884025
avg(2602),17.6762,13.2211125,0.9348125,-11.1592,-20.9514875,-20.5521625,-16.3285625,-3.9684625,8.2084375,17.8672
avg(2603),-15.3935375,-24.572325,-20.572075,-12.1526625,1.6528125,12.37505,21.72295,17.738625,9.295125,-4.4557875
avg(2604),16.975775,13.3615875,1.6363125,-9.79205,-18.2450625,-20.9902,-13.9987125,-5.2738,8.3148375,15.2214375
avg(2605),-9.1920625,3.3705625,14.5059625,18.0229375,15.1327125,5.843975,-8.080975,-17.27095,-23.6639625,-17.172025
avg(2606),-11.6715625,-19.90455,-18.1994125,-9.1747375,2.6376125,14.5791125,20.71315,20.132575,11.7992625,-2.041625
avg(2607),14.3089375,3.8017375,-9.0020625,-19.38935,-21.3429375,-18.486,-6.2146625,6.211725,16.3387125,19.8953
avg(2608),6.747925,14.6684,22.304125,17.700675,8.7662,-3.8105375,-14.76185,-19.2111,-17.5352625,-7.1143
avg(2609),-21.9887375,-19.53645,-14.8902125,-0.0738,10.5341875,20.3249625,19.226825,11.6404375,0.164275,-13.706625
avg(2610),11.2488375,18.1059,17.4908375,8.2183125,-2.9816125,-13.23475,-20.060325,-19.3879,-10.3332875,0.96275
avg(2611),-17.2458375,-12.1334,-2.477225,8.597675,16.98565,16.995425,11.57565,2.239825,-8.9924125,-17.1835125
avg(2612),5.3898,-6.5901125,-16.0714,-18.2748875,-15.760175,-5.5994875,6.7447,15.8347875,18.3796375,15.565
avg(2613),-13.890375,-20.5181,-19.82765,-10.9673,1.4058375,11.9247,18.7276375,17.584325,9.0591875,-3.2586875
avg(2614),18.3123625,12.598025,1.8887875,-9.4342,-17.7520125,-19.008775,-12.8870375,-1.9735125,8.7806625,17.6553125
avg(2615),-6.2859875,6.41885,17.0310125,19.9498375,16.0603375,6.4736,-6.744375,-17.08225,-19.7961125,-16.4947625
avg(2616),-10.8976625,2.0736625,12.0254875,18.610575,15.7569375,8.74625,-4.17495,-14.1414125,-20.652925,-17.8675875
avg(2617),-12.7340875,-21.061525,-21.643975,-14.9567625,-2.9484375,8.90705,17.2239,17.77465,11.059875,-0.971525
avg(2618),21.9216375,16.0344375,5.8425625,-7.6194,-16.2547625,-20.1155375,-14.3281125,-4.0374375,9.37365,18.1008375
avg(2619),2.6107375,11.7180625,17.7321,16.0175625,6.752275,-4.60915,-13.880675,-19.6075125,-18.072075,-8.7639
avg(2620),-17.2433875,-16.6769625,-10.38485,-0.9417625,9.618875,16.8449125,16.431325,9.887275,0.60195,-9.9737625
avg(2621),13.8749875,4.29805,-8.000375,-16.0829125,-17.7832,-13.9330875,-4.3524375,7.9737375,16.0599,17.752725
avg(2622),-20.799775,-21.9491,-16.1474125,-4.294625,8.8441875,18.0661625,19.2073375,13.3807875,1.5274,-11.6021875
avg(2623),16.3377625,6.364075,-7.36615,-15.837675,-20.0307625,-14.8440625,-4.8840875,8.80875,17.3369875,21.44075
avg(2624),2.5778125,13.2692125,21.2193,18.0937625,9.72945,-4.2098125,-14.917,-22.8119875,-19.676575,-11.2237125
avg(2625),-15.2478125,-3.9314625,9.6583875,17.8126125,19.3972875,12.591275,1.253375,-12.3707,-20.527825,-22.1809875
avg(2626),-6.6044875,-15.894275,-19.864525,-15.6234,-5.165775,7.938775,17.297025,21.2818875,17.1224875,6.6193125
avg(2627),20.69315,19.054775,9.5386375,-3.0601625,-15.56185,-22.304775,-20.6798875,-11.116325,1.4105625,13.99655
avg(2628),-16.662775,-22.1153375,-19.35275,-9.0342,3.412025,13.9547625,19.390575,16.613125,6.2729625,-6.2048625
avg(2629),20.2995125,11.7966625,0.5554,-12.5461875,-19.071875,-18.8242,-10.3016375,0.925625,13.9989625,20.57805
avg(2630),-4.9335375,9.8628875,18.7008,21.3969,14.8775125,3.267875,-11.5264625,-20.32495,-22.938025,-16.4116375
avg(2631),-20.6624875,-18.9456125,-11.134725,0.8741875,12.0422375,18.3407,16.5500375,8.8999875,-3.22765,-14.2526
avg(2632),11.10745,0.2778625,-13.06215,-20.5879875,-22.36805,-15.0648,-4.1738125,9.128575,16.6954875,18.4695625
avg(2633),9.0521125,17.7499875,22.3391,16.790175,6.607975,-7.2576,-15.93725,-20.602475,-15.02825,-4.9244375
avg(2634),0.1390875,-12.9882875,-21.070975,-21.8896375,-14.5243875,-2.9525625,10.2505,18.260475,19.1853625,11.8842125
avg(2635),17.7837,21.439075,16.0586875,5.8251375,-7.7466625,-16.3283375,-20.08705,-14.6240625,-4.4896875,9.0960625
avg(2636),-20.4338625,-11.02645,2.86075,14.5658125,21.46255,18.9052,9.4947625,-4.3683625,-16.0601125,-23.0722875
avg(2637),-0.1132625,-11.4530125,-19.049025,-18.51595,-12.3533875,-1.9164875,9.41535,17.0852625,16.4981,10.46105
avg(2638),14.6973875,16.876875,13.4443875,4.1435125,-7.43805,-15.07755,-17.2073125,-13.800625,-4.4433,7.0676625
avg(2639),-16.2787625,-7.3233125,3.835675,12.9520375,18.739625,16.2261625,7.2223125,-3.9013625,-13.0409375,-18.844675
avg(2640),13.54145,20.155125,19.2900625,9.8691125,-1.31885,-13.6257875,-20.102575,-19.3736875,-10.0288,1.2324
avg(2641),5.9709125,-6.2443125,-15.1026125,-20.675625,-17.6940625,-9.147975,3.3152125,12.1077875,17.7599,14.7733875
avg(2642),-20.8352875,-14.7775875,-5.5854875,8.4852,15.43635,18.211625,11.7009625,2.7319875,-11.35855,-18.3479375
avg(2643),19.2488875,13.16965,1.157975,-12.1226375,-21.034425,-21.9646375,-15.8186625,-3.8437875,9.46185,18.3044125
avg(2644),-4.8286875,8.677975,17.7394,21.6309625,17.1069125,6.15845,-7.30195,-16.3372375,-20.209275,-15.615925
avg(2645),-15.377,-22.8406125,-20.036475,-11.040725,2.1252375,13.8676875,21.2343125,18.4839875,9.46275,-3.728675
avg(2646),-21.0280875,-17.3891625,-9.511275,3.4150125,13.7947375,18.851625,15.2845875,7.3578875,-5.6046375,-15.964775
avg(2647),10.0361,-2.5550625,-14.2114,-21.7397375,-21.4405375,-13.9257125,-1.34385,10.3792125,17.7913,17.6546375
avg(2648),10.6894,19.1787,21.990375,15.4807625,3.935825,-8.943875,-17.469825,-20.2831625,-13.6189625,-2.271775
avg(2649),18.2187625,12.7107875,2.29245,-9.9007375,-18.1046,-20.4210125,-14.938075,-4.639575,7.6733875,15.8428
avg(2650),-10.0927875,3.81525,13.4919375,19.1760875,14.5123875,6.1389625,-7.690475,-17.341425,-23.0521125,-18.397325
avg(2651),-12.09155,-19.595225,-17.7397,-10.108675,3.273325,13.822125,21.3209375,19.55235,11.828175,-1.5196375
avg(2652),0.2695125,-10.4926375,-18.8376125,-19.1145125,-13.0610375,-2.2114625,8.5419,16.7699125,17.49575,10.641475
avg(2653),14.90845,17.109125,13.6114125,4.639025,-6.4794125,-15.4903875,-17.3223125,-14.0116875,-5.0109625,6.331225
avg(2654),-16.5834375,-8.300125,3.448575,12.88065,18.2242375,16.63165,7.956775,-3.39635,-13.322925,-18.1058
avg(2655),16.591425,6.29595,-6.214025,-15.5262125,-20.7421125,-18.6377625,-8.33505,4.1787875,13.4703875,18.8221125
avg(2656),0.0430125,10.96115,18.795875,17.7202,10.062425,-0.35115,-11.35655,-19.094825,-18.0651875,-10.4469125
avg(2657),-18.26,-19.3762625,-14.69365,-3.9870375,9.2971125,18.1759375,19.400025,14.6020375,3.9675125,-9.4069125
avg(2658),-4.1973875,6.9345375,15.46525,16.6316875,12.5091875,2.27155,-8.8979125,-17.47925,-18.5484375,-14.58935
avg(2659),-13.8018875,-17.323575,-15.3191375,-6.389175,4.449175,13.326075,17.0170125,15.0442875,6.061325,-4.730975
avg(2660),16.9402875,9.348125,-1.156925,-11.46025,-18.2803875,-16.9953,-9.55145,1.0453,11.28285,18.2592875
avg(2661),13.798275,19.3269125,15.22205,6.364075,-5.8403125,-13.8637625,-19.313375,-15.2359375,-6.2493625,5.8835
avg(2662),0.9409375,-9.0812,-17.1135,-17.4208375,-14.631975,-3.81685,6.187125,14.204125,14.418875,11.6384625
avg(2663),-17.530975,-12.4870625,0.0020375,9.0595,18.131925,14.6142625,9.494575,-2.940375,-12.0451125,-20.988025
avg(2664),-21.5571875,-17.8884875,-7.73745,5.8471625,15.1059625,21.557125,17.8837375,7.722075,-5.774625,-15.1072875
avg(2665),7.4009,15.4674125,17.9410125,13.2943875,3.04595,-10.3441375,-18.44345,-20.8492375,-16.330875,-6.04045
avg(2666),10.4780625,-1.041175,-13.4045875,-21.973625,-20.6670125,-13.4508,-1.8495125,10.439325,19.1051375,17.8641875
avg(2667),14.3100375,5.7230625,-7.0543625,-16.2751625,-20.68625,-16.379725,-7.7857875,5.0141625,14.2237125,18.6051125
avg(2668),0.156425,11.304,18.04865,16.5658,8.520025,-4.0564125,-15.1652,-21.9703125,-20.40995,-12.3906625
avg(2669),-17.7805625,-19.4314375,-12.2554875,-0.879725,11.91295,19.536625,21.1850125,14.0068,2.569375,-10.1326625
avg(2670),-9.080025,4.7195125,14.6370875,19.8451625,15.999375,6.4115,-7.4042125,-17.3418875,-22.58135,-18.7595125
avg(2671),-12.5725125,-19.3534875,-18.1166625,-9.5047875,2.40385,13.8813375,20.814725,19.5705875,10.958525,-0.9293625
avg(2672),21.072475,14.180175,2.913175,-11.5533625,-20.17835,-22.610925,-15.8497125,-4.5572625,9.935275,18.570075
avg(2673),-5.485125,6.7057875,15.0408875,19.1445875,15.60735,5.47215,-6.6542375,-14.9879,-19.1753125,-15.6556625
avg(2674),14.4205375,11.2086375,0.301525,-9.710225,-17.80195,-17.396325,-14.2408875,-3.3386875,6.7870625,14.8084875
avg(2675),-13.036925,-21.2968625,-17.7806875,-11.27505,0.6852625,10.06995,18.4272125,14.9334375,8.3692125,-3.509475
avg(2676),12.730675,2.2373875,-10.472475,-17.8803625,-20.764925,-14.9664375,-4.6822,8.098275,15.42645,18.3618625
avg(2677),3.8176125,13.597425,19.381675,14.418225,5.4498,-7.75465,-17.5164125,-23.2807375,-18.154025,-9.3717125
avg(2678),-19.4078375,-17.573375,-9.670525,3.0397625,14.593575,21.066675,19.3785875,11.3893375,-1.39505,-12.799925
avg(2679),-13.391125,-3.03445,8.4431375,16.492175,16.594375,11.4430125,1.0400125,-10.4405375,-18.551975,-18.5672625
avg(2680),-6.2678875,-14.38705,-17.2542125,-14.646425,-5.2973875,5.9167875,13.9937,16.9348,14.39325,4.875475
avg(2681),18.581675,16.6042375,8.0923,-2.5798875,-12.3542375,-18.6897,-16.60755,-8.2393875,2.5017375,12.323125
avg(2682),14.580725,4.27885,-8.4118375,-17.48925,-19.6556625,-16.5978625,-6.435725,6.544625,15.3219125,18.0186125
avg(2683),2.84525,12.13555,17.5858,16.39485,7.5033375,-3.2113375,-12.50385,-17.8961875,-16.8475875,-7.9108625
