,0,1,2,3,4,5,6,7,8,9
avg(4457),3.35015,-10.6688125,-19.1469875,-21.7252125,-15.7431875,-4.9660625,9.088475,17.589525,20.1190625,14.2294875
avg(4458),19.9423125,17.66895,8.7589625,-4.3599625,-15.5356875,-22.6978625,-20.4372,-11.5422375,1.5824875,12.8001625
avg(4459),-11.4485875,0.35905,12.6348875,20.543525,20.449025,12.9816375,1.086025,-11.1684,-19.0825125,-19.0563125
avg(4460),-9.5357625,-18.885375,-22.311675,-17.370275,-6.589175,7.8828125,17.31375,20.7832125,15.8371625,5.073175
avg(4461),15.5818875,5.9422375,-6.5291,-14.5521875,-19.6150875,-15.6045625,-5.929275,6.55075,14.6055375,19.6044625
avg(4462),-17.790875,-17.735375,-14.7404875,-3.7285,6.6374375,14.839775,14.77475,11.7288625,0.7715875,-9.59195
avg(4463),0.3860125,9.6674375,18.6406,14.8000625,9.042525,-3.32515,-12.64465,-21.4794875,-17.714175,-11.9063375
avg(4464),4.6920375,13.885,18.5849625,14.5555375,5.9694625,-7.1446375,-16.086925,-21.0944375,-16.858075,-8.366675
avg(4465),-22.499775,-20.3629,-12.980375,-0.05285,10.9178875,18.611175,16.36555,9.224275,-3.8263125,-14.717225
avg(4466),14.5959375,2.54795,-9.742675,-18.01025,-19.375225,-12.828175,-0.891575,11.4807625,19.7104375,21.1115375
avg(4467),16.1083,6.7967875,-4.7330875,-12.8914625,-18.481075,-16.1398625,-6.7065625,4.696225,12.9427125,18.4674625
avg(4468),-16.591025,-17.3079875,-14.4558625,-4.7494375,6.19175,13.6785125,14.2479125,11.505125,1.78175,-9.1738125
avg(4469),-1.641075,8.991925,17.831475,15.7655125,9.47095,-1.3458875,-11.9485625,-20.707275,-18.6656,-12.332475
avg(4470),20.3185875,15.6848125,6.4788125,-7.7368375,-17.7939375,-22.6486,-18.01985,-8.796025,5.3897875,15.518425
avg(4471),-13.2821125,0.63055,12.44945,19.8448,17.9869875,9.417925,-4.5221625,-16.2971,-23.739175,-21.9013625
avg(4472),-10.9504375,-19.59365,-21.3418,-13.39505,-0.8577625,12.6671,21.370525,23.0961375,15.195225,2.6121125
avg(4473),-10.37435,0.6764,10.775275,17.5803375,16.801575,8.408425,-2.7282375,-12.7645375,-19.6611375,-18.6676
avg(4474),-8.86665,-16.972725,-16.904525,-12.046075,-2.2824125,8.494525,16.600725,16.69865,11.596175,2.0068875
avg(4475),17.9829375,15.310175,5.3118375,-6.242575,-15.442575,-18.0881,-15.320675,-5.5789625,6.3806375,15.2114625
avg(4476),18.78305,18.7215875,14.0621875,2.3350875,-8.959625,-18.9183,-18.6278375,-14.14695,-2.4612125,8.937625
avg(4477),-3.2651125,-12.701025,-20.1531,-18.4606375,-11.0709,0.2663,9.6647,17.1706125,15.559275,8.14285
avg(4478),-19.364425,-8.7184125,4.583725,15.052175,18.8223875,16.6128875,5.806275,-7.4073125,-17.918675,-21.6569
avg(4479),2.357025,-10.6366125,-17.8770125,-21.179125,-14.5680875,-4.7639875,8.252775,15.453125,18.734225,12.284625
avg(4480),14.5141125,19.5039875,14.3861875,5.2783875,-8.547675,-18.3471375,-23.47335,-18.2193,-9.1372875,4.6159
avg(4481),-17.6326,-8.7103375,3.5778375,15.001025,20.67365,19.2863875,10.5076625,-1.883725,-13.2458,-18.961575
avg(4482),-14.1328375,-21.3715875,-20.6263375,-12.30405,-0.6583,11.375575,18.6303375,17.8974625,9.6162625,-2.049175
avg(4483),20.194825,14.347475,3.73525,-9.2406,-16.8704125,-18.7769625,-12.925175,-2.3504625,10.6515125,18.318925
avg(4484),-8.4939625,5.0827625,15.521975,20.7838125,17.0888125,6.9464375,-6.6569625,-17.05105,-22.3738625,-18.6886625
avg(4485),-21.1025625,-14.891475,-3.5206875,8.765075,17.6138875,18.861875,12.59615,1.2550625,-11.041175,-19.82995
avg(4486),4.7865375,-8.6766625,-19.3169375,-23.425075,-18.907475,-8.7245625,4.8398375,15.457725,19.52085,15.0509625
avg(4487),16.1213375,22.794675,21.0863,11.6729875,-2.7040375,-14.3346875,-21.0407625,-19.3435125,-9.861525,4.383
avg(4488),-4.7947125,4.2619625,15.565975,18.503,15.3565375,3.563675,-7.5457625,-16.4627,-21.2613125,-17.0112125
avg(4489),-12.5306,-19.9893125,-16.079125,-9.1537875,2.0941875,13.267975,19.4272875,14.452175,9.690225,-2.8224875
avg(4490),16.2373375,14.856275,-0.113475,-10.11225,-18.58315,-18.244175,-13.5312875,0.377575,9.943275,18.6088875
avg(4491),-0.5741625,-10.5217125,-19.1709125,-16.769,-11.6116375,0.4854875,10.58715,19.08395,16.7521625,11.5625875
avg(4492),-16.25765,-9.1111625,2.0915375,10.295575,16.476725,13.422375,6.035425,-5.0661,-13.24615,-19.501225
avg(4493),14.4365375,16.53785,13.2924,2.497025,-8.970525,-17.470425,-19.3697375,-16.1031,-5.3945125,6.1466625
avg(4494),-18.8836875,-20.6276125,-14.08625,-3.3164,8.549475,16.75275,18.0424,11.8751875,0.9306375,-10.866475
avg(4495),14.14925,4.5530125,-8.66545,-18.962675,-22.7807,-18.144725,-8.3747625,4.7555625,15.243275,18.7113125
avg(4496),4.2333375,15.3906875,21.163475,19.54685,10.7048875,-2.6304625,-13.487725,-19.4718125,-17.9265875,-8.771325
avg(4497),0.374525,10.0715,18.21145,16.6346,8.216475,-2.1610625,-12.328275,-19.8324,-19.05825,-9.9894375
avg(4498),-17.0891,-16.55955,-12.657625,-3.04745,8.0932375,16.8973875,16.1719,12.1374375,3.0233875,-8.7360125
avg(4499),15.998425,5.847525,-6.2016625,-14.797875,-17.884725,-16.44375,-5.70905,5.96625,14.835125,17.909175
avg(4500),9.1569125,-3.68395,-14.1515625,-21.1021125,-18.90175,-11.5409625,1.266675,11.8289625,18.725025,16.5773375
avg(4501),8.9351875,17.520525,18.325525,11.75375,-0.20015,-12.806675,-21.37765,-22.2540625,-15.667075,-3.7359375
avg(4502),-20.4724125,-15.095975,-4.6410875,9.0943,18.1519375,22.2532875,16.828275,6.42635,-7.3103125,-16.3752875
avg(4503),-20.2539875,-12.6479125,0.2951125,11.6510375,19.7236,17.5563375,9.93775,-3.0021625,-14.36815,-22.4832375
avg(4504),2.0255625,-10.351525,-18.13455,-18.7609,-12.1884,-0.6990375,11.7368375,19.5426,20.19925,13.6725875
avg(4505),15.8824625,20.9719,16.25995,6.1431125,-8.2644875,-17.4645375,-22.57445,-17.868275,-7.734875,6.6578375
avg(4506),17.30475,11.98895,1.4666875,-10.2728625,-18.6131375,-19.2300875,-14.0401625,-3.4334625,8.1870875,16.591025
avg(4507),-5.94915,5.7872375,14.2694,17.772025,14.700925,5.419575,-6.135925,-14.6035875,-18.08455,-15.00845
avg(4508),-12.4874375,-19.0689875,-17.17645,-9.1367875,2.3728125,12.4605875,19.049625,17.0299,9.0436125,-2.4145125
avg(4509),8.620125,17.58085,19.0029,13.7568125,1.7773,-11.3023,-20.436025,-21.6674625,-16.46425,-4.5147875
avg(4510),-20.3649125,-15.44205,-5.6250375,8.255375,17.047075,21.680525,17.018675,6.9217125,-6.8269875,-15.7257
avg(4511),10.5362375,-3.0869625,-14.216875,-23.083475,-20.0917875,-12.0702125,1.473175,12.6956,21.4363,18.63505
avg(4512),18.9325125,17.089825,11.5626875,-0.2461125,-10.6235875,-18.8915,-17.118475,-11.57545,0.17925,10.6692875
avg(4513),-5.0565875,-13.2008,-19.2964625,-16.29935,-9.082775,2.097475,10.2559375,16.3226875,13.38945,6.1595125
avg(4514),-16.265975,-5.6793,6.3639875,14.784075,17.16775,13.312575,2.8138125,-9.225675,-17.650925,-20.009575
avg(4515),17.5744875,16.82785,9.3766125,-0.7722875,-12.0291875,-19.528375,-18.8925,-11.298275,-1.2091,10.0331625
avg(4516),-13.258225,-4.1989375,7.9526875,15.4926125,17.0625,12.9274375,3.8794375,-8.332,-15.8577125,-17.321775
avg(4517),-4.970275,-13.664775,-18.719325,-16.3004125,-6.86305,4.828225,13.625,18.62325,16.2311875,6.6626875
avg(4518),-20.69925,-16.299875,-7.4963,5.4388375,14.7402,18.4590875,14.125725,5.2230125,-7.5824125,-16.964325
avg(4519),8.5204,-4.62395,-15.4524875,-22.3435,-20.4341125,-12.45305,0.7412875,11.545175,18.4367125,16.6053125
avg(4520),12.1363375,20.319775,21.282225,13.7943625,1.6037875,-10.37005,-18.625025,-19.4495375,-12.0796,0.0982375
avg(4521),3.012175,-9.3724,-18.4599,-20.2667125,-15.7489875,-5.081375,7.32405,16.59355,17.9098125,14.1866125
avg(4522),14.06405,18.1082875,16.392675,6.906075,-4.623125,-14.098725,-18.7961875,-16.5268875,-7.2817875,4.168225
avg(4523),-18.605725,-10.464525,0.265175,11.8831125,19.182925,18.3164375,10.73165,-0.642825,-11.5641,-19.5351
avg(4524),10.702025,0.721975,-11.1781875,-18.2570125,-17.4349125,-10.717425,-0.8019,11.2734625,18.2041125,17.3727125
avg(4525),-19.1052375,-16.7480375,-8.726375,1.4128375,10.124325,16.0631,13.8153625,5.760225,-4.3188125,-13.0098
avg(4526),6.606125,13.73925,16.8716,13.1308875,3.32965,-9.49205,-16.6454,-19.774875,-16.0290375,-6.2286125
avg(4527),-9.4928125,1.3376,11.5769625,18.8426625,16.7464625,9.4714625,-1.408225,-11.4863625,-18.902825,-16.758775
avg(4528),15.907575,12.934625,4.1720875,-6.9100875,-14.5242375,-18.9088375,-15.8848875,-7.1772625,4.0029,11.5657
avg(4529),-10.8486625,-18.8336375,-19.777475,-15.1820375,-4.5985375,7.9396625,15.9373,16.9019875,12.265275,1.6977875
avg(4530),-2.2967,-12.54765,-19.8285125,-18.6120375,-10.30305,0.2998375,10.3029,18.0169625,16.7323375,8.1588125
avg(4531),16.3657625,16.125825,12.0387125,2.5954,-8.6692375,-16.8711,-16.2985125,-12.5868,-3.0107875,8.592725
avg(4532),-15.9478375,-5.5952,5.9577,14.6870875,18.1112875,15.9771375,5.5351375,-5.97855,-14.824525,-18.27435
avg(4533),-19.9801875,-20.7203375,-11.7923,-0.7465,9.93255,18.11625,18.727025,9.7126875,-1.0461375,-12.069875
avg(4534),12.886975,4.33795,-8.162825,-17.4005125,-18.2858875,-13.443025,-4.52805,7.6463,17.1037625,17.99555
avg(4535),5.30595,14.8939375,18.9524125,17.3633875,7.6691625,-5.3121875,-15.1474625,-18.8072125,-17.66935,-7.7238375
avg(4536),15.604525,7.52795,-4.2992875,-12.65115,-19.7018875,-15.7775625,-7.7175125,4.0569625,12.5027,19.5908375
avg(4537),-15.7843375,-18.180925,-15.245975,-5.514325,5.44765,12.76555,15.266475,12.3792875,2.6545625,-8.2694125
avg(4538),-2.0201875,8.473825,17.037525,15.0461,10.5787875,-0.791975,-11.3849375,-19.879175,-17.929725,-13.6141875
avg(4539),6.288975,-5.9621125,-13.53685,-19.114,-15.3981625,-6.141975,5.9395,13.6524125,19.109625,15.2442875
avg(4540),-17.3397625,-14.4506375,-4.065175,6.3744375,14.0825875,14.2477,11.3643125,1.234425,-9.402375,-16.93245
avg(4541),8.962725,18.0429875,14.497125,9.0794,-2.6579375,-11.9503,-20.7798,-17.6233,-11.8766,-0.1898
avg(4542),15.7687875,19.02445,12.93515,3.113,-9.9902625,-18.1838875,-21.3634,-15.2933375,-5.5413125,7.6433375
avg(4543),-19.082525,-10.8313,3.6137125,13.538025,19.621775,15.2803375,6.95725,-7.5069,-17.359125,-23.532075
avg(4544),-0.8643125,-12.39505,-19.893525,-18.9204125,-10.6651625,2.5686875,14.1002875,21.6870125,20.7150625,12.4591375
avg(4545),-10.0315,-18.73165,-21.8307625,-16.9547,-6.1918,7.222175,15.9959125,19.0492375,14.29355,3.4784
avg(4546),20.9251375,17.8555,8.345725,-3.7845125,-13.84555,-19.492225,-16.4602875,-6.961075,5.1138625,15.2835
avg(4547),-13.335025,-1.371975,11.833825,19.6342125,19.384675,11.7972625,-0.229275,-13.339125,-21.203225,-20.9806625
avg(4548),-16.0175625,-5.00715,7.3470375,16.3362375,18.59035,13.8963375,3.328825,-9.8066,-18.240075,-20.4706625
avg(4549),-4.491625,-13.9862375,-19.4022125,-16.790425,-7.59985,4.151225,13.86805,19.182225,16.242025,7.1206625
avg(4550),19.5627,18.351875,11.4981,-0.145,-12.0026625,-19.4828125,-18.9430375,-11.30095,0.2683,11.9890875
avg(4551),-16.6368625,-7.5658125,5.1540375,14.576475,18.4952875,14.74295,5.4301875,-7.2767125,-16.6573625,-20.653775
avg(4552),-5.2282,-15.904875,-22.920525,-20.2767375,-12.1989375,1.1473,12.0724625,18.9512375,16.5170375,8.3500625
avg(4553),20.1332875,20.3238375,13.4953875,1.159725,-10.232425,-18.4357875,-18.595825,-11.681075,0.43755,11.9901375
avg(4554),7.8165125,16.6218625,18.9439375,13.736,2.6653125,-10.6096,-19.427875,-21.6378,-16.4372875,-5.2911125
avg(4555),-19.9270875,-15.4493625,-6.44875,6.99155,15.981575,21.3717375,16.8619625,7.7691125,-5.675825,-14.606325
avg(4556),11.03955,-2.1342,-13.4766875,-21.9345875,-20.0880875,-12.5621875,0.6146875,11.959925,20.3885125,18.4800125
avg(4557),19.0766,15.938175,8.95955,-3.84915,-11.5253875,-20.260525,-15.546375,-8.1608875,2.8846375,12.613175
avg(4558),-8.3688125,-14.14335,-19.62235,-14.6682875,-6.5481375,4.8949875,12.0689625,14.9431875,13.5063375,2.406575
avg(4559),-12.9804125,-3.9351625,8.7817,16.132675,15.11915,11.8122,-0.326075,-10.6502,-19.9856625,-17.7461625
avg(4560),-15.025825,-21.26995,-18.925325,-9.854475,2.5581875,13.13115,19.045025,17.30975,7.4012625,-4.3546375
avg(4561),18.11305,11.5695125,0.651225,-10.7702125,-18.7352875,-18.174975,-11.863625,-1.023475,10.6054875,18.10835
avg(4562),-4.8047,8.1413875,17.090225,19.774075,15.438,4.3060625,-8.023025,-17.4822625,-19.515225,-15.425025
avg(4563),8.6112125,-4.95775,-15.57025,-22.940375,-19.6750125,-11.3758875,2.251475,12.733275,20.177925,17.070525
avg(4564),12.8231125,20.5898625,20.02775,12.7820875,0.53895,-11.3659625,-19.2128,-18.4503,-11.4043375,0.79805
avg(4565),-22.3999125,-16.854425,-6.165425,8.2835,17.0505625,20.7908625,15.30865,4.5539375,-9.7653625,-18.648575
avg(4566),16.7205625,14.4696125,5.16805,-6.414775,-15.9428375,-18.9416,-16.1901125,-7.4724375,4.6306625,13.8177
avg(4567),-8.8725125,1.517675,11.405725,16.7213875,16.713075,8.4386125,-2.0553125,-11.7118875,-17.3557875,-16.836975
avg(4568),-9.17905,-17.4234125,-18.0088125,-11.7247875,-2.1141125,9.309875,17.1673375,18.145375,11.6485625,1.9045375
avg(4569),14.357125,3.1778375,-9.9734375,-19.15345,-21.5053625,-17.0670875,-5.860325,7.2924125,16.4130375,18.7442125
avg(4570),6.2169625,15.9987,21.1966625,17.7753875,7.805975,-4.9045,-14.570725,-19.8146875,-16.27975,-6.317475
avg(4571),-21.6719375,-20.2410125,-12.5535125,-0.1800625,12.0152875,20.1184,18.6318375,10.9690125,-1.5077,-13.5789
avg(4572),9.9681625,-2.783975,-14.7706625,-22.774875,-21.0978875,-12.8542375,-0.0348875,11.9972375,20.0269,18.435875
avg(4573),12.4238625,20.012375,20.853725,13.956275,2.4508875,-10.8955625,-18.46425,-19.489975,-12.60555,-1.13155
avg(4574),-22.9859,-18.1703125,-7.6475125,6.866775,16.28235,21.4515125,16.5821125,6.1989125,-8.2971125,-17.8051875
avg(4575),-17.0321125,-24.025525,-20.1153625,-11.1915625,3.8085625,14.3966,21.2890375,17.326475,8.42225,-6.6680875
avg(4576),20.5907125,12.7055625,0.0365625,-12.02575,-19.8315875,-19.12345,-11.1740375,1.506025,13.5068125,21.3765625
avg(4577),-6.0294875,9.1975625,18.352875,22.175325,15.358325,4.311175,-10.8574375,-20.0036125,-23.7127125,-16.885175
avg(4578),19.7394375,18.361275,8.2041125,-5.7530625,-16.6373625,-21.7052,-20.3832125,-10.1786125,3.7674625,14.6525125
avg(4579),-11.7384625,-0.466625,11.2141875,19.3596875,20.2792625,11.2937375,0.102075,-11.6945375,-19.6861,-20.593825
avg(4580),-8.6605,-18.7492625,-20.6821625,-15.3490125,-5.4619625,8.6594875,18.7402125,20.7585875,15.2348875,5.3499875
avg(4581),-11.941875,-20.85145,-22.2167,-16.093375,-4.1696125,9.2219,18.0311875,19.5504,13.3777125,1.4804375
avg(4582),21.8109125,17.064825,6.5119625,-7.2435,-16.0880375,-20.4095125,-15.5222,-5.177,8.6258375,17.5125375
avg(4583),-11.5496375,1.705025,13.4585875,21.2674125,18.559975,9.9776,-3.32095,-15.0100125,-22.8052375,-20.14255
avg(4584),-7.1226,5.8781625,14.6609875,18.6010625,13.887225,4.6736125,-8.4548625,-16.9912625,-21.1160875,-15.9794875
avg(4585),-15.722,-22.769825,-19.6771625,-11.9463625,1.37455,11.90675,18.9159625,15.71175,8.1054625,-5.527325
avg(4586),20.7578625,13.707725,1.137975,-10.669825,-18.664225,-19.0328625,-11.7917375,0.61665,12.5292,20.3933625
avg(4587),4.1718,13.1766875,20.6078875,16.6478875,8.558975,-4.1630125,-13.08425,-20.649075,-16.6772125,-8.612225
avg(4588),13.0963,2.9463375,-8.044825,-16.132175,-18.778775,-16.09035,-5.9650125,5.083425,13.134575,15.8477875
avg(4589),-21.0466625,-18.9042,-14.517625,-2.024575,8.6843125,18.151525,16.0288375,11.663125,-0.79065,-11.57395
avg(4590),-17.5573875,-8.988975,1.9368125,12.224775,18.9544125,17.524425,8.9506125,-2.03635,-12.18705,-18.9827625
avg(4591),12.756875,16.6713875,14.044075,4.656725,-7.1268875,-15.7766375,-19.6143125,-16.9635375,-7.626375,4.28285
avg(4592),2.235775,-10.701525,-19.3303875,-20.3181,-15.3046875,-5.04415,7.79275,16.49475,17.499,12.34635
avg(4593),15.845425,7.7196125,-3.9423375,-12.4669,-19.637975,-15.6893125,-7.7463375,3.8104,12.5838,19.438625
avg(4594),-15.5216,-18.0879375,-15.2813625,-5.704825,5.1070875,12.595925,14.926525,12.6311375,2.4961875,-7.8270625
avg(4595),-2.242425,8.4138375,16.8386375,15.0475375,10.790925,-0.87755,-11.1246875,-19.924875,-17.7108375,-13.73255
avg(4596),3.2464,-9.233825,-16.65995,-19.570775,-15.513175,-4.938725,6.729275,14.894925,17.586825,13.4651
avg(4597),12.5652375,18.424325,15.2779,7.0470875,-3.63175,-12.6651375,-18.520975,-15.852825,-7.3966875,3.36365
avg(4598),-17.361825,-10.9888,-0.216575,11.224375,18.1613875,16.8023375,11.1502375,0.223925,-11.27495,-18.2099625
avg(4599),2.2125375,11.5901625,18.00115,15.8864875,6.50685,-4.386175,-13.6583625,-19.7398125,-18.1808125,-8.27625
avg(4600),-17.3741875,-16.653575,-10.3503875,-1.0673625,9.9411125,17.3125625,16.0923625,9.86055,0.8305375,-10.48125
avg(4601),14.08725,4.1952125,-8.4302625,-15.7873125,-17.6858,-14.3103,-4.00505,8.2373875,15.8944,17.5845
avg(4602),-23.631175,-18.7948375,-11.1888375,3.3102375,13.6919,19.7086,17.689625,7.1183125,-5.063575,-16.944325
avg(4603),12.6580375,-0.1654875,-10.8154875,-19.5456125,-17.920075,-11.2183,0.8678125,13.0896375,19.8409125,20.9261375
avg(4604),9.0179125,17.5487,21.31855,15.8911125,3.89325,-9.3406875,-20.117925,-22.34215,-17.2784125,-6.5335625
avg(4605),11.1619625,-0.4981375,-12.0901875,-19.330075,-19.8353875,-13.4806875,-1.94535,9.64065,16.9547,17.5636625
avg(4606),6.1472125,15.2369375,19.242675,13.1312,3.1434875,-10.046525,-19.039175,-23.1538375,-17.0368375,-7.1319375
avg(4607),-20.2598125,-16.44525,-7.7952,5.9527125,16.133225,21.987125,18.1693625,9.704825,-4.20445,-14.3491875
avg(4608),14.73095,2.8213625,-8.3535125,-18.0328,-20.4141125,-15.079425,-6.845025,7.158025,14.5025375,18.7219125
avg(4609),2.41785,13.7750375,18.0263875,16.3747375,6.024675,-6.715975,-17.1424,-23.2474875,-18.2714125,-11.42825
avg(4610),-19.6234125,-17.68655,-9.793625,1.7102625,13.7591125,19.73455,20.628425,11.6870125,-0.7183,-11.165375
avg(4611),7.2449625,15.884125,17.464625,13.6683625,3.8306,-9.238025,-17.93635,-19.442725,-15.6885,-5.8609375
avg(4612),-18.5752125,-17.4200125,-7.789275,4.1415,13.3953875,18.1484625,17.015575,7.3066875,-4.6296875,-13.8542375
avg(4613),10.0883625,0.3028125,-10.9973125,-18.7475,-18.0155625,-10.2249375,-0.360475,10.9181875,18.7427625,18.0415125
avg(4614),11.8133625,18.8288875,18.5374125,10.550875,-1.5392875,-14.1174125,-21.35535,-20.8415375,-13.0505625,-0.7835375
avg(4615),-24.0369625,-17.045875,-5.7546,8.260475,17.2923625,19.9031625,13.3129625,1.811275,-12.09495,-21.081475
avg(4616),8.3968125,-5.482525,-15.678975,-20.6652875,-16.8759375,-6.51165,7.1693,17.3657375,22.5402875,18.4591625
avg(4617),-23.3399125,-18.8683125,-9.4339,4.375675,13.718925,20.5694125,16.19915,6.7888375,-7.03965,-16.3894
avg(4618),11.547225,-1.172175,-12.2783875,-20.2770625,-17.7248,-10.1940125,2.50595,13.676725,21.760725,19.184575
avg(4619),9.9565625,18.1464375,20.058675,14.568525,3.002025,-11.4275,-19.709775,-21.6815875,-16.2189125,-4.6338625
avg(4620),-17.349625,-18.574375,-14.909975,-3.4849,8.5501625,17.3036,18.6036375,14.977,3.522,-8.5106625
avg(4621),-1.4863125,7.9205125,16.8197875,14.7958,10.5744875,-1.4387625,-10.8101,-19.813975,-17.729175,-13.5604875
avg(4622),14.994425,6.649875,-5.8233875,-14.5581875,-21.7415375,-17.87185,-9.6586375,2.897675,11.5754125,18.8991
avg(4623),-15.1799125,-3.510125,9.7063375,17.915,18.6693625,12.447525,0.797275,-12.365375,-20.61075,-21.4242125
avg(4624),-6.8696875,-15.4138875,-19.47485,-14.7871375,-4.6267,8.25955,16.8503125,20.875475,16.2752375,6.086675
avg(4625),21.2241125,18.67465,9.7382375,-3.6123375,-15.287975,-22.81365,-20.2708625,-11.3207625,1.952475,13.7029375
avg(4626),12.5380875,18.808425,16.277825,8.3255375,-4.670275,-14.808175,-21.096625,-18.598075,-10.5912625,2.400225
avg(4627),-21.841975,-14.704525,-2.785675,9.2566125,17.9635,17.92895,10.834725,-1.0823,-13.1856125,-21.8022875
avg(4628),5.5688375,-8.13655,-16.969325,-19.998975,-14.7179625,-3.8054125,9.8490625,18.7494375,21.844625,16.436925
avg(4629),-1.5408625,10.72125,18.9988625,18.83455,11.5779625,-1.00245,-12.9957875,-21.5154375,-21.082425,-13.9070375
avg(4630),-21.25425,-24.201925,-18.0696375,-6.7889875,7.42385,17.3464875,20.2560875,14.3144125,2.7972125,-11.3016625
avg(4631),20.3498875,9.8846,-5.2258875,-16.1864875,-22.3055,-18.448525,-8.1750125,7.0035375,17.9232375,24.064325
avg(4632),-4.7091125,8.1633,17.094675,19.0058625,12.4311125,2.568125,-10.0638625,-19.179875,-20.8839375,-14.421175
avg(4633),-15.2204875,-17.806525,-15.4350125,-7.1965625,5.4419625,14.81275,17.4867125,15.1540875,6.7757,-5.8047625
avg(4634),18.5612875,8.936625,-1.9373125,-12.1613625,-18.5731375,-18.473075,-9.2367625,1.8598125,12.00805,18.487975
avg(4635),-18.562575,-17.972375,-10.796675,-0.68785,10.960675,18.5479625,17.9488875,10.8287625,0.61485,-10.9169
avg(4636),1.887175,11.2526625,16.94625,15.2308125,6.1734375,-4.856275,-14.1936,-19.9624125,-18.149475,-9.135325
avg(4637),14.225,4.1407875,-9.22575,-17.9156,-20.5107875,-17.1228125,-7.0541,6.3291375,15.025025,17.660925
avg(4638),-13.388375,-2.9032,8.5222875,16.7115625,16.665775,11.48205,1.0022875,-10.5733625,-18.5371,-18.93325
avg(4639),-6.4373125,-14.2981375,-17.552775,-14.561925,-5.3741375,5.99195,14.047575,16.97095,14.4303125,4.9868125
avg(4640),18.7565,16.4330625,8.4355125,-2.7903,-12.29405,-18.8083625,-16.6761875,-8.2761,2.381075,12.510025
avg(4641),-22.8463,-18.15905,-8.62325,5.289425,14.50005,20.09945,15.512525,5.96455,-7.8991875,-17.2285375
avg(4642),10.686075,-2.1471,-13.0031625,-20.2076375,-17.524025,-9.349425,3.4777125,14.365775,21.6087875,19.1028375
avg(4643),10.615525,18.608775,20.0811875,13.51125,1.765375,-12.073525,-20.2074375,-21.63855,-15.1423875,-3.4692625
avg(4644),-23.52405,-18.2371375,-8.1184875,6.6347375,15.907,20.7575125,15.5803125,5.398775,-9.304625,-18.6046
avg(4645),9.9442,-2.5357875,-13.0439375,-19.7499125,-17.0979875,-8.5632,3.897025,14.443725,21.231725,18.5623625
avg(4646),11.002725,19.4572625,21.185725,13.8253875,1.8593125,-12.53225,-21.06155,-22.71195,-15.494875,-3.4583375
avg(4647),-19.1936875,-14.4203625,-4.1536,7.7183,15.02395,17.3199625,12.54805,2.1874375,-9.572525,-17.0246625
avg(4648),6.3765625,-4.9509875,-12.7812125,-18.4634375,-14.6284,-6.7597,4.6707375,12.4253375,18.2475,14.449725
avg(4649),11.6356875,18.7349125,16.4977875,10.266825,-1.2549125,-11.8378625,-19.0085375,-16.5714125,-10.6281875,1.0745875
avg(4650),-19.2051375,-14.820375,-5.1457125,6.4483,15.0769875,17.1394875,12.711275,3.043175,-8.5823875,-17.00665
avg(4651),7.2259125,-4.064175,-13.6664875,-17.6240875,-15.8649125,-7.458325,3.84045,13.299575,17.4368875,15.2135
avg(4652),10.929275,17.9067125,17.8053125,10.1279375,-0.3784125,-11.0795,-17.9998625,-17.7312625,-10.2263875,0.5938875
avg(4653),-17.0587875,-7.882675,3.1471625,12.6063875,19.02955,17.069675,7.941525,-3.14235,-12.5105375,-19.0448375
avg(4654),12.5441875,15.159025,12.58415,3.4666375,-7.728325,-15.4872875,-18.1392,-15.6135625,-6.3950125,4.721875
avg(4655),0.308925,-11.4193625,-19.304225,-18.746875,-13.2893625,-3.2693,8.44465,16.47505,15.8033375,10.4669625
avg(4656),-14.2962375,-21.9334125,-21.1018,-13.31555,-0.7869125,11.9419125,19.3975125,18.8520875,10.9190125,-1.6519875
avg(4657),20.3344875,13.769325,1.7586375,-12.245875,-21.6291375,-24.1447,-17.554025,-5.8113125,8.37295,17.5993875
avg(4658),-6.8793875,7.9106375,18.6876625,24.1277875,19.7306,8.483375,-6.106175,-16.9507625,-22.3390875,-17.791675
avg(4659),2.6205875,12.8253625,19.2667875,17.2803625,8.788875,-2.62195,-12.7649375,-19.2689,-17.3135125,-8.826075
avg(4660),12.70925,4.185675,-6.7988625,-14.7826875,-18.3368125,-15.6750375,-7.1474,3.8357875,11.8367,15.422025
avg(4661),-18.4010125,-18.816675,-13.5821875,-3.6914,7.8264375,15.507225,15.9299125,10.7095375,0.8340125,-10.7098
avg(4662),-19.4106875,-22.5374625,-16.81745,-6.0246125,7.9289625,16.673625,19.7808125,14.085925,3.281175,-10.635125
avg(4663),17.694425,8.535025,-4.7460375,-14.465625,-19.968275,-16.2431625,-7.139225,6.2175,15.864975,21.3812875
avg(4664),-0.678475,12.23755,20.4629375,19.9907625,11.7701125,-0.9560375,-13.7907625,-22.11135,-21.5387,-13.3156125
avg(4665),-15.1559125,-2.385,10.143425,18.996125,19.1634125,12.4064,-0.369025,-12.819225,-21.7573375,-21.840525
avg(4666),-8.5846,-17.404575,-20.38515,-14.743975,-3.70125,10.0162625,18.8568625,21.7934375,16.1944,5.1179
avg(4667),21.6298,17.86505,8.747075,-5.4285875,-16.2692125,-23.2545125,-19.4343625,-10.3401875,3.8687375,14.66635
avg(4668),2.76545,12.34585,18.7377,15.4627375,8.055375,-4.9051625,-14.478675,-20.8594375,-17.6259875,-10.24795
