,0,1,2,3,4,5,6,7,8,9
avg(6432),-17.8064125,-9.1984,4.9852625,14.4768375,19.9169625,15.40375,6.9106,-7.328525,-16.8081125,-22.2510125
avg(6433),-3.6732,-15.400875,-23.4092875,-21.74805,-13.7654,-0.2397375,11.5757375,19.4329375,17.918025,9.9050375
avg(6434),20.6779375,22.9759875,15.5466,3.4873875,-10.2888375,-18.850825,-21.3271375,-13.68425,-1.7966375,12.02125
avg(6435),-17.711525,-24.300225,-18.1210625,-10.693975,5.8627625,14.0973875,21.1765625,17.2039625,5.5113625,-6.4142875
avg(6436),20.7382,10.2915875,-2.206625,-12.9526625,-21.2288125,-16.4710625,-10.4476625,3.819475,14.4145,21.8534125
avg(6437),-5.2925375,11.674,17.7469375,21.6494875,13.958625,1.620025,-11.1572,-21.500975,-20.6106375,-16.9528875
avg(6438),8.5261375,16.79985,17.6793,13.31395,0.3865125,-10.1817875,-19.6254625,-20.6146875,-14.2169625,-4.138325
avg(6439),-24.3807125,-17.43455,-9.3403,4.57665,14.791225,18.7219375,15.229675,4.6682625,-8.2095125,-18.8470375
avg(6440),12.5555,-3.470575,-12.4277375,-21.3888,-17.5495875,-9.7557125,4.000475,15.602475,21.403175,20.9429875
avg(6441),15.2831375,4.2476875,-6.9362875,-15.6492,-17.4313875,-15.3268625,-4.3332375,6.87595,15.5758375,17.5068375
avg(6442),-18.6880375,-16.6270625,-12.9382375,-1.753525,7.1942625,15.681025,13.6809125,10.0518125,-1.123675,-10.1005375
avg(6443),1.525475,10.8913875,18.4282375,15.2952875,7.280425,-4.372425,-13.7558625,-21.2948125,-18.1497125,-10.28145
avg(6444),-17.8338375,-19.1458,-15.1228625,-6.3172875,6.2911875,15.7046625,17.1568875,13.288475,4.09495,-7.977075
avg(6445),15.9326375,7.490125,-4.1684875,-12.936675,-17.210275,-15.980925,-8.0297,3.8678,12.4444375,16.8387875
avg(6446),0.075375,10.0408,17.893575,18.1075,10.1239375,-0.3109625,-9.9387,-18.175075,-17.789975,-10.4812625
avg(6447),2.48235,11.8634,18.8302875,16.81305,8.4691625,-2.6044,-11.8553875,-18.8527875,-16.8509625,-8.469725
avg(6448),13.1351625,3.03765,-7.337725,-15.8456875,-17.6267375,-16.10635,-6.0036375,4.412075,12.9175875,14.6361875
avg(6449),-20.2403125,-18.9269875,-14.6966,-3.19085,7.6147125,17.406025,16.035875,11.7392625,0.2564125,-10.540225
avg(6450),15.03305,5.034175,-8.8561125,-18.1193625,-22.6053375,-17.7561125,-7.828975,6.0884,15.3546875,19.90045
avg(6451),4.2613,14.4539125,21.1130125,18.31835,10.0522875,-2.829125,-12.96295,-19.7075375,-16.90135,-8.677625
avg(6452),-21.07745,-21.8326625,-14.8243375,-2.5828125,10.7710875,19.4526,20.23415,13.321075,1.0592375,-12.3004125
avg(6453),15.9450125,16.4958625,11.913375,1.5137,-9.84745,-17.90375,-18.4875875,-13.93935,-3.2513,7.4066375
avg(6454),-15.0929125,-5.747425,5.2208,14.2432125,17.269525,14.565875,5.2570875,-5.76505,-14.1294125,-17.4817375
avg(6455),-1.9400625,-12.0628625,-18.4686125,-17.1693125,-8.8732,2.0352,12.09635,18.7080875,16.2975625,9.0786125
avg(6456),-13.5205625,-21.3460125,-19.465225,-10.27195,1.04,12.2661375,19.1431375,16.9109,8.78335,-3.63795
avg(6457),16.237575,13.6750375,1.632,-10.073375,-17.8060875,-17.8451125,-12.944325,-1.8398625,9.36715,17.83875
avg(6458),-4.7264125,5.9160875,16.8882,19.891275,16.625275,5.1773625,-6.916225,-16.5186625,-20.0982125,-16.4456375
avg(6459),-7.53355,-16.8893375,-20.6343375,-17.8437375,-7.508225,5.3648,14.8001375,18.66285,15.95345,5.5559375
avg(6460),18.314825,17.2885125,8.7127,-1.9663375,-12.2816125,-18.664575,-17.61845,-9.206225,1.49625,11.8825375
avg(6461),-12.5468375,-2.2546125,10.2091625,18.408225,18.806025,12.578325,2.246225,-10.161625,-18.43035,-18.83125
avg(6462),7.658875,16.0970125,18.709625,13.1969,2.4489,-9.963125,-18.5640625,-20.994575,-15.6205125,-4.712525
avg(6463),-23.1966375,-18.7611625,-10.3177125,3.67835,13.8604125,19.3693875,14.8900875,6.3488375,-7.6399625,-17.7341
avg(6464),12.3607125,-1.1951875,-12.264775,-20.1088125,-18.6493625,-10.733375,3.0020125,14.0282625,22.026625,20.325525
avg(6465),-10.8585,-0.573425,10.58585,18.23695,17.49495,10.838225,0.461475,-10.557375,-18.2370875,-17.5398375
avg(6466),16.9608625,15.0625125,6.2716375,-5.0483375,-13.979125,-19.9983625,-17.9390375,-9.2271,2.1706625,11.0617375
avg(6467),-9.045175,-17.823525,-20.2557125,-16.7938625,-7.0762375,6.1853125,14.9126625,17.43435,13.850025,4.2037875
avg(6468),18.0904875,12.1186375,1.1750375,-10.6675625,-19.0599125,-20.4502625,-14.4067625,-3.5980375,8.361875,16.6999125
avg(6469),-8.5294625,5.543125,15.2921125,19.2764875,14.2622875,4.6459375,-9.4275125,-19.1190875,-23.234725,-18.0646
avg(6470),-13.2811875,-19.916625,-17.270425,-8.5303375,4.8900125,15.0259125,21.638425,19.03095,10.3331875,-3.1612
avg(6471),5.2637875,15.5018625,20.427175,16.895575,5.6953875,-8.0270125,-18.2342125,-23.219925,-19.43795,-8.5817
avg(6472),-20.81085,-18.23895,-9.1192875,3.557775,15.2301,22.2457625,19.677,10.59185,-2.2349375,-13.6651625
avg(6473),13.9909625,1.5289375,-12.31595,-21.3478375,-21.8993875,-15.5399,-3.13365,10.7864125,19.6830125,20.41395
avg(6474),11.38585,18.3058875,16.5559,7.9953375,-2.443275,-13.9981,-19.69585,-18.88815,-9.969525,0.5864875
avg(6475),-16.798825,-12.5705125,-1.8878875,9.158675,16.7852125,16.8360625,11.7354,1.836025,-9.6939,-17.03855
avg(6476),4.665675,-6.4008375,-15.6695875,-18.391275,-15.860425,-4.5503375,6.26235,15.6407625,18.5164625,15.56785
avg(6477),16.9672875,10.71025,-1.0329375,-11.3888375,-19.030125,-17.068325,-10.792875,0.9744875,11.4084,18.973775
avg(6478),-13.835625,-19.570025,-16.1688625,-8.5731625,2.866925,10.8959,16.644275,13.2669125,5.59325,-5.7476625
avg(6479),-5.2124,6.97505,14.8941625,17.0258625,12.5426,2.3108,-9.889225,-17.842125,-19.8769875,-15.4737
avg(6480),19.4911,14.590025,3.903125,-9.7238125,-18.80445,-22.269675,-17.271025,-6.6612875,6.9904375,16.0519125
avg(6481),-7.1865125,5.6147625,15.3619375,21.3913625,17.5557125,8.6577125,-4.196225,-13.9467,-19.96065,-16.0986625
avg(6482),-13.061825,-21.379225,-20.889925,-13.809525,-1.0926375,11.49205,19.723375,19.3754125,12.26225,-0.4627625
avg(6483),5.0677125,13.8145375,17.6471625,15.4100125,4.707875,-6.78985,-16.2007125,-19.3169,-17.48195,-6.8455625
avg(6484),-18.2560375,-15.9475,-9.0624125,1.3388,10.939675,18.0923125,15.8959,8.3208125,-1.705525,-11.4289875
avg(6485),12.5212875,1.5639625,-9.293575,-17.830825,-17.14385,-13.1133625,-1.5502875,9.32505,17.890325,17.4016125
avg(6486),12.315,-0.5714375,-12.2478,-22.95125,-19.4471,-15.85245,-2.404,9.9454125,19.294825,18.636925
avg(6487),11.166625,17.4882625,21.43635,16.656725,3.9948625,-8.22425,-17.4771875,-18.568175,-15.785075,-3.24305
avg(6488),-24.7203375,-18.1783125,-11.0172125,4.4040875,13.2758125,22.34055,18.415025,7.474475,-4.340725,-16.208475
avg(6489),-15.06945,-3.1533625,8.8519125,17.682375,18.805125,12.9176375,0.8706625,-10.9834875,-19.862725,-20.898475
avg(6490),-9.744,-19.3160125,-23.2974875,-17.7310125,-7.9292625,5.9231375,15.5037,19.3882125,13.8310125,3.9795875
avg(6491),21.9119125,18.4924625,10.1945625,-3.7651375,-13.4964625,-20.1563375,-16.6874,-8.3697,5.5571625,15.291025
avg(6492),17.67125,21.3291875,12.4492625,2.4172875,-12.6007125,-21.0938375,-22.315225,-17.1559875,-3.5466875,8.420675
avg(6493),-16.730425,-6.0741,9.35975,17.4608875,23.5968875,16.9273375,7.3021375,-7.27615,-16.762175,-20.238575
avg(6494),-2.1971625,-16.3111875,-22.6557875,-20.8075,-12.2133125,2.645875,13.08275,22.4935125,18.30095,10.2277875
avg(6495),-10.642,-17.9217125,-17.4641125,-11.1309875,-0.5311875,10.646725,17.8832375,17.5604125,10.9886375,0.5785
avg(6496),-8.764975,2.1298125,10.7053625,16.242325,13.5946125,5.6582875,-5.0030375,-13.7436,-19.129,-16.591675
avg(6497),17.83435,13.5121,3.494325,-9.421875,-17.64185,-20.542925,-16.50105,-6.4144625,6.567925,14.70705
avg(6498),1.1658875,11.3146125,18.946625,16.6120375,9.5780375,-1.1774625,-11.207975,-19.0268125,-16.59095,-9.6357625
avg(6499),13.084525,4.0817,-6.659425,-14.2417125,-18.802375,-16.02535,-7.091975,3.6720125,11.2614,15.8521
avg(6500),-18.85165,-19.4701125,-15.5741875,-4.808975,7.6755125,15.8749875,16.5796125,12.76455,1.88755,-10.55525
avg(6501),-2.3539375,9.4712375,17.31965,18.0963625,13.0614125,2.270425,-9.4784,-17.329225,-18.077225,-13.0285875
avg(6502),13.9138875,8.4869,-2.054175,-11.1326125,-18.434425,-16.8469125,-11.4253125,-0.8766875,8.2279125,15.4922125
avg(6503),-14.996875,-20.115575,-16.5545125,-8.1532375,3.8865375,12.096275,17.253375,13.6694,5.2217625,-6.8018625
avg(6504),9.03355,-2.6771125,-13.8782625,-20.352975,-18.7091875,-11.27165,0.4229125,11.76415,18.1173375,16.4503125
avg(6505),8.755475,16.3427625,18.2529625,11.6274375,0.7752625,-12.6618625,-20.1671375,-22.2380125,-15.4195125,-4.6697
avg(6506),-20.5168375,-15.20695,-4.9592,8.465475,17.2297125,22.3146375,16.890725,6.7170125,-6.761225,-15.403975
avg(6507),-13.2632,-21.8047875,-21.2362,-14.1190125,-1.9413375,10.6238,18.9620625,18.6493375,11.347925,-0.8715
avg(6508),21.1414,15.484125,4.20945,-9.0707125,-17.2391125,-19.8040125,-14.0287375,-2.8686625,10.5540625,18.69825
avg(6509),-9.4661375,4.4402375,14.897,21.20075,17.439425,7.8743375,-5.956325,-16.587675,-22.799725,-18.9375375
avg(6510),12.5653625,19.5527125,15.59415,7.9689125,-3.7866875,-12.6171375,-19.54205,-15.7741375,-7.941825,3.7221375
avg(6511),2.5791625,-7.8683,-15.68455,-18.2396875,-15.689025,-5.541725,4.9270625,12.832625,15.219275,12.71425
avg(6512),-18.0217,-14.0851,-2.0442375,8.147425,17.0564875,15.1451125,11.0763375,-0.840075,-11.091875,-19.9175875
avg(6513),-18.32515,-16.8483,-12.4563875,-0.8632375,9.15905,18.264525,16.8308125,12.3833125,0.7293375,-9.1968375
avg(6514),1.2358,9.6781875,16.14605,13.8608125,6.3444375,-4.256325,-12.7080125,-19.1386,-16.7922625,-9.2364
avg(6515),14.6517875,3.857725,-8.0046625,-17.5681375,-19.64305,-17.5032625,-6.700925,5.1787875,14.7245375,16.7568875
avg(6516),-1.4590875,-10.5109375,-19.2975625,-17.2599875,-10.0157125,0.4501375,11.4456875,18.5282375,17.235275,10.862875
avg(6517),-17.10015,-7.9913625,2.5028625,11.843275,16.021525,14.5193,5.4797875,-6.0323375,-14.112325,-20.3964
avg(6518),16.2297125,16.1020625,14.3939375,2.7295625,-9.2502125,-18.61715,-20.4164,-15.9125875,-6.3587375,7.007725
avg(6519),-18.3902875,-15.4374,-4.7518625,7.1428375,15.9055125,18.26285,15.4471375,4.6789625,-7.2377375,-15.8940625
avg(6520),7.53305,15.9621875,14.5618,10.3626125,-0.8470625,-10.469675,-19.0681,-17.43765,-13.2959625,-1.9728625
avg(6521),7.87085,-4.462575,-14.1399375,-21.758475,-18.7293,-10.6841375,1.7045625,11.2098625,19.00615,15.7573875
avg(6522),14.299725,4.56595,-8.2729125,-15.374975,-18.8154,-14.34965,-4.6631125,8.1931,15.29755,18.865525
avg(6523),-17.7348125,-17.863475,-12.2693,-3.0090625,8.1363375,14.6730625,14.9789375,9.3010375,0.1463375,-11.0093375
avg(6524),1.64945,11.1836875,17.843675,15.00695,6.722325,-4.4475875,-14.144975,-20.604675,-17.9116875,-9.7320375
avg(6525),2.9021625,13.708,21.2674,18.2851,9.4032,-2.9795375,-13.7097375,-21.328275,-18.3507,-9.4386375
avg(6526),14.776125,5.5201125,-7.3329375,-15.7557875,-20.9950375,-17.742625,-8.48155,4.4009625,12.8149,18.0171125
avg(6527),-19.5115375,-20.1221625,-14.6405,-4.06285,8.801525,16.6131375,17.224675,11.7160375,1.158225,-11.7028125
avg(6528),14.6316875,20.3055375,16.750525,6.5255375,-7.296475,-17.39875,-23.0586,-19.3844,-9.29955,4.6235875
avg(6529),-18.41855,-9.852825,2.704575,14.5866375,22.0207625,19.8188375,11.2260125,-1.4264875,-13.0971625,-20.566225
avg(6530),2.36465,-11.6784875,-20.438725,-22.0800875,-15.8792625,-3.9186,10.14345,18.85195,20.4889875,14.2478
avg(6531),2.334925,-9.7729125,-19.4887625,-19.89195,-16.1769,-4.43215,7.7817,17.3743125,17.9019875,14.2924125
avg(6532),14.1398375,18.5759875,16.8013125,6.5812375,-4.8830375,-14.4923,-19.0724125,-17.0779375,-7.0270625,4.432875
avg(6533),-18.4199625,-10.8843875,0.8451875,12.041825,20.23675,18.4621875,10.877975,-0.8737125,-12.0271,-20.2795125
avg(6534),-2.5957375,10.172125,18.889275,19.57465,12.8039375,0.2177375,-12.4893875,-21.200475,-21.8626125,-15.0422125
avg(6535),-20.5957875,-24.51695,-18.92755,-8.0237875,6.25795,16.7547125,20.608725,15.0602625,4.0893125,-10.217925
avg(6536),21.0693,11.0625875,-3.9910125,-15.5919625,-22.4374,-19.33695,-9.2732,5.7352625,17.3701125,24.2642375
avg(6537),-6.5758125,-15.7707625,-21.4047125,-16.92485,-8.9169375,4.0282,13.4254625,19.004675,14.734825,6.6529
avg(6538),17.7560875,17.1961,9.2521875,-2.8692875,-15.108325,-21.6801125,-21.1398,-13.1578375,-1.2339875,11.2137625
avg(6539),-12.4562375,-1.9125875,11.898675,18.818975,22.0496375,14.431925,3.699075,-10.0622875,-17.010325,-20.3141625
avg(6540),-22.1197375,-16.569125,-4.44385,8.7121375,17.91725,19.377125,13.7663,1.6446125,-11.4673375,-20.692925
avg(6541),7.3919375,-6.716125,-16.025925,-20.897425,-15.910475,-5.86195,8.1906875,17.52955,22.3569375,17.3385125
avg(6542),12.89905,21.3271375,18.5533375,10.5698625,-3.4137875,-14.5901125,-22.8889,-20.0998375,-12.0865625,1.9365875
avg(6543),18.4208,13.6916,2.4773,-8.9250125,-18.83845,-19.82545,-15.9576625,-5.7741,7.4148375,15.1959625
avg(6544),-11.0375,3.4367125,13.1037,18.8665375,16.1721125,5.5059125,-6.1522375,-18.068475,-22.0847625,-19.647975
avg(6545),-11.404975,-20.22215,-17.5353125,-11.05265,2.154375,13.7612,20.68265,21.3317,11.2557375,0.5155125
avg(6546),18.0449,13.2721875,3.9584125,-9.685775,-17.61425,-20.0087375,-15.245375,-5.9632,7.75705,15.6075
avg(6547),-7.2712625,4.3442875,12.878125,17.927225,15.9314625,6.920175,-4.7461875,-13.2207,-18.2997,-16.2010625
avg(6548),-11.62165,-18.71205,-18.152,-9.9715125,-0.061525,11.5307375,18.7191375,18.1534375,9.844975,-0.0017375
avg(6549),16.6024625,15.8755625,10.8630625,-0.6850375,-10.992275,-18.8239375,-18.434875,-13.0094125,-1.7899125,8.7031375
avg(6550),-17.503925,-6.7111,8.8221125,17.192125,21.279625,13.5422625,2.94455,-12.7092125,-21.0892,-25.192725
avg(6551),-8.194275,-14.9152875,-20.85335,-13.4726625,-5.0585125,9.8833,16.7623625,22.4749375,15.352775,6.7901875
avg(6552),0.9747875,14.085575,19.19455,18.1223,8.4061625,-5.4166625,-15.252525,-23.9675375,-18.652525,-12.1281875
avg(6553),-19.0309625,-19.6743625,-10.3043875,-0.184625,14.0248125,20.0170625,20.6815,12.9453625,-0.2765125,-10.8382625
avg(6554),16.36235,4.2391375,-9.9476875,-18.7717,-23.3717625,-15.6741625,-7.1217375,9.279125,16.7914125,21.033275
avg(6555),-18.1002875,-8.96,5.2103625,15.400525,20.434125,15.8319625,6.6687,-7.51265,-17.68385,-22.767225
avg(6556),-4.567125,-16.0111625,-24.2286,-21.8172375,-13.9347625,0.66165,12.099,20.3006,17.980125,10.08485
avg(6557),21.7676375,23.1457125,15.8904875,2.5101375,-10.662475,-20.03395,-21.39345,-14.114375,-0.8020625,12.3805875
avg(6558),-1.2872875,-12.8725125,-20.38335,-20.0170875,-13.0289125,-1.1053375,10.4745375,18.0163375,17.7011,10.647225
avg(6559),16.209725,18.880975,12.9897,2.3241125,-11.030025,-20.076425,-22.7769,-16.807525,-6.2627625,7.1604
avg(6560),-16.5813,-6.8349125,6.9660375,16.7853,22.22135,18.288125,8.5939125,-5.2913125,-15.0699,-20.4161375
avg(6561),-7.2063875,5.9344625,14.853025,18.7946125,14.00905,4.8323875,-8.3081,-17.2312,-21.1621125,-16.42385
avg(6562),-15.7612,-23.1113,-19.929875,-12.10525,1.6733125,11.8689125,19.2016875,16.074175,8.2286875,-5.529975
avg(6563),20.6621125,13.727775,1.0305,-10.69675,-18.9373125,-18.9254625,-11.9989375,0.6624125,12.426925,20.7033375
avg(6564),-12.368575,-19.9342125,-17.93105,-9.680475,1.716675,12.3933125,19.917025,17.8818875,9.7296125,-1.7228125
avg(6565),-8.2366875,4.114425,12.6476125,17.5432,14.6554875,5.2491,-7.03725,-15.5700375,-20.5702875,-17.6323875
avg(6566),17.39285,12.4502,2.0419125,-11.037675,-19.2841,-20.24795,-15.3851375,-4.9490625,8.124475,16.38
avg(6567),-22.296475,-16.8946125,-6.1529875,7.2528625,16.5534375,19.290575,14.2815875,3.492625,-10.2634,-19.2043375
avg(6568),8.2454,-5.0678375,-14.454275,-20.1802875,-16.4289875,-6.657075,6.2941375,15.958275,21.60945,17.561775
avg(6569),12.0447,19.8390875,18.7088125,11.4241625,-1.3021625,-13.590075,-21.4796,-20.510125,-12.77775,-0.127825
avg(6570),-9.40055,-17.5991,-19.15095,-16.55395,-4.0853375,6.5823375,15.9213125,17.4178625,14.0801625,2.853475
avg(6571),19.585425,15.7252125,7.2749375,-3.659375,-12.7095625,-19.6256,-16.7782,-7.6613,3.4461,12.6872625
avg(6572),-12.1060125,0.5654625,11.1040875,19.8556375,16.4706,12.439,-0.1977875,-11.41335,-19.526725,-17.587375
avg(6573),-12.7682625,-1.8610125,9.5270375,18.10465,18.9119375,10.378825,0.0986625,-11.87805,-19.937675,-20.7800375
avg(6574),-7.3639625,-17.165375,-18.1941,-14.8084875,-5.3131,7.2538375,16.5347875,18.43825,13.9257375,5.2423625
avg(6575),19.274675,18.3549375,8.0048625,-3.9860375,-14.7462125,-19.2417875,-18.376325,-8.4066125,4.2868125,14.278725
avg(6576),-7.66165,-16.7928125,-23.3920125,-19.5701125,-9.1444625,4.9588625,14.0620125,20.6516625,16.8838875,6.3622
avg(6577),22.5749875,18.8899,10.918,-1.6871375,-12.691925,-21.142925,-17.474275,-9.497125,3.068275,14.1466875
avg(6578),-16.3456,-4.1175,10.2946125,18.93465,19.8034125,14.731525,2.5444,-11.8303,-20.525975,-21.313475
avg(6579),-13.44935,-21.2469875,-21.235,-13.8887,-2.1271,10.7515625,18.4715,18.5307,11.1422375,-0.5790375
avg(6580),20.8828,15.621075,4.8718875,-8.266925,-16.459125,-19.44785,-14.1875875,-3.5426125,9.65975,17.8848875
avg(6581),-9.7764875,3.5969875,14.8078375,21.167025,17.9323125,8.1215,-5.16845,-16.3589625,-22.69625,-19.5379
avg(6582),-2.8772,9.887225,18.8661375,19.6145875,13.075175,0.4216375,-12.198625,-21.2758125,-22.0413875,-15.4213875
avg(6583),-20.4546625,-24.5360125,-19.1297375,-8.0624625,6.2683125,16.5911375,20.687425,15.171125,4.23965,-10.1688375
avg(6584),21.0007875,11.2469375,-3.8059125,-15.5460875,-22.624125,-19.2498,-9.606825,5.62025,17.259025,24.4031125
avg(6585),-20.9147625,-15.785875,-6.4799875,6.3677625,14.862575,18.6547,13.6270875,4.288975,-8.5764875,-17.0383375
avg(6586),7.3342375,-5.611325,-16.2750625,-22.532875,-19.61275,-11.23635,1.6863375,12.4242125,18.6460875,15.757525
avg(6587),13.289925,20.6518375,21.1481125,13.3419375,1.026575,-11.5119,-18.945225,-19.4255375,-11.5680625,0.6992875
avg(6588),-11.967325,-21.559675,-17.4057625,-11.21145,1.92365,12.018,21.5055875,17.390375,11.331225,-2.0390125
avg(6589),-8.239525,3.1543,11.30575,17.034425,14.340275,5.166,-6.0586375,-14.2084375,-20.103375,-17.200475
avg(6590),16.63335,14.1028125,1.863925,-10.1606,-19.7164625,-19.4204375,-17.0267,-4.8095,7.2471375,16.7990125
avg(6591),-1.8776125,-14.1708625,-21.9808,-21.3876625,-13.345375,-0.8712875,11.4790875,19.246725,18.6391375,10.6583125
avg(6592),18.6797375,21.07355,14.78045,3.9458125,-9.2133,-17.2325875,-19.6937375,-13.29285,-2.5277625,10.64735
avg(6593),-19.347525,-9.563525,5.006975,15.881725,21.7745,17.7704875,8.0232125,-6.6184875,-17.429975,-23.3845375
avg(6594),-16.1499125,-23.3725375,-19.90425,-10.3262125,2.2883375,15.110675,19.9514375,17.701275,8.9156875,-5.911
avg(6595),17.71825,12.256575,-2.3161875,-14.4053875,-22.80485,-23.775125,-14.1721875,-2.8362125,11.55255,18.468775
avg(6596),-2.5639375,10.4615375,21.2185625,23.067075,17.9052375,5.2179125,-9.5297375,-18.273525,-23.2020125,-14.2662
avg(6597),-14.33065,-21.0258375,-18.4769875,-11.0344125,1.6339375,11.932175,18.609475,16.1511375,8.6919625,-3.96155
avg(6598),17.9554625,11.2163625,-0.5250375,-13.06285,-21.0016875,-21.87425,-15.1086875,-3.460625,9.1407625,17.1323875
avg(6599),-4.26245,9.406125,18.048025,22.15325,16.2814875,6.0674375,-7.62235,-16.2453125,-20.355925,-14.6025875
avg(6600),-2.242075,-14.0961875,-21.8401875,-20.8333875,-13.0003,-0.4880625,11.33645,19.1318625,18.0946625,10.348975
avg(6601),19.3751375,20.594325,14.4041875,2.9187125,-9.888475,-17.9148375,-19.1821625,-13.0207375,-1.552125,11.2719
avg(6602),-18.3301625,-8.1324625,5.6025125,15.874475,20.9157,16.73545,6.591625,-7.110925,-17.3654625,-22.5282875
avg(6603),-17.461625,-6.823325,3.733975,14.720275,19.1267375,15.271275,4.95445,-6.534675,-15.819175,-21.1817125
avg(6604),-1.6902625,-11.2513875,-18.604275,-15.4683625,-9.848575,1.4374375,11.42175,18.2421875,13.9949625,10.1077875
avg(6605),17.2341875,16.8458,14.4085875,0.8025625,-9.1681375,-17.3755875,-17.6502625,-13.7398375,-0.55405,8.521625
avg(6606),-13.2692,-0.81635,9.79615,17.9217625,16.9599875,10.8609,-1.679575,-12.18495,-20.3417125,-19.2544125
avg(6607),-10.6318125,-20.0169875,-22.4266375,-16.8508,-6.11235,6.8464,16.1448625,18.5419,12.9951375,2.0610875
avg(6608),22.1996875,18.022725,9.007225,-5.131925,-14.62085,-20.4757375,-16.1915375,-7.2489375,6.9113125,16.461125
avg(6609),16.6925875,8.985125,-3.749175,-13.2396125,-21.0973125,-16.70195,-8.9692625,3.7954125,13.24335,21.081025
avg(6610),-15.1511375,-19.6957375,-16.3272875,-7.309325,4.6733625,12.2269375,16.681875,13.3588,4.3458,-7.67295
avg(6611),-2.7906875,8.44735,16.477675,15.8430125,11.1490625,-0.2264375,-11.380475,-19.452525,-18.6757,-13.9931125
avg(6612),16.777925,8.328675,-4.7112125,-15.0743875,-22.4896875,-19.5083,-11.14075,1.953925,12.3421375,19.723725
avg(6613),0.44435,12.5213375,20.1219875,19.6568,12.8096875,1.0052125,-11.075375,-18.6641,-18.22845,-11.4563
avg(6614),-18.412025,-22.244475,-17.019925,-6.49125,7.913175,16.751925,20.721125,15.4498,4.9632625,-9.3468875
avg(6615),-21.0341,-16.6076375,-7.985275,5.2129375,14.3567,18.6784125,14.375325,5.643575,-7.533625,-16.6210375
avg(6616),8.7394875,-4.621625,-15.368925,-22.641525,-20.3520125,-12.6179875,0.6815375,11.5551,18.6914375,16.506325
avg(6617),11.8730625,20.0376125,21.1451,14.0087875,2.0256125,-10.0943375,-18.3208875,-19.404525,-12.211175,-0.3528875
avg(6618),-12.96525,-0.8773875,9.899125,17.3628375,16.84625,10.5945875,-1.5597625,-12.229625,-19.7177875,-19.1651375
avg(6619),-10.6496125,-19.3752,-22.3949125,-16.2900125,-6.1391375,6.823025,15.57455,18.4699375,12.394425,2.16285
avg(6620),21.95285,17.515425,8.924275,-4.9593875,-14.3323,-20.20605,-15.7709875,-7.1070375,6.7876875,16.190225
avg(6621),-17.3968375,-9.6999875,3.2798625,12.8700375,18.7917875,15.193525,7.4959,-5.51735,-15.027175,-21.0244625
avg(6622),-2.277125,-13.7019625,-21.7775,-21.2191875,-13.9887,-1.6265625,9.8306875,17.9225375,17.2698125,10.1718625
avg(6623),18.8382625,21.65135,15.51915,4.5798,-8.876375,-17.0698,-19.8985625,-13.7793625,-2.8022,10.5959875
avg(6624),-18.096225,-7.227825,6.702925,16.314375,19.6610875,15.29825,4.5743375,-9.3767375,-19.0040625,-22.41045
avg(6625),-4.576,-14.007125,-20.1269125,-16.5324875,-7.320625,5.9405375,15.460275,21.5163375,17.9748125,8.7992375
avg(6626),20.3626125,19.1772375,11.9099875,-0.8362125,-13.0535875,-21.8811125,-20.8688,-13.4901,-0.807425,11.4337375
avg(6627),-3.937825,8.2565875,15.424925,17.92335,13.6009125,3.841425,-8.27355,-15.4380125,-17.8847625,-13.590225
avg(6628),14.457125,9.7057,0.054525,-10.2366,-17.5841125,-17.4438,-12.6259,-2.9745125,7.316025,14.6531625
avg(6629),-13.2333125,-20.008225,-17.2692375,-9.675275,1.5620625,10.3536625,17.135975,14.399125,6.7159375,-4.4520875
avg(6630),-13.6886375,-3.1647125,9.73345,18.4462,18.4866125,13.6373125,3.1233875,-9.7762,-18.500275,-18.6507875
avg(6631),16.44245,15.2097,7.4001375,-2.4754625,-12.1822875,-19.420875,-18.2282625,-10.36575,-0.475275,9.2942875
avg(6632),-7.3690125,-16.5206125,-20.8066,-18.8249625,-8.3320625,4.3961375,13.5810875,17.9562,15.92285,5.4686875
avg(6633),12.8372375,19.34435,15.848875,6.6753875,-4.3544125,-12.78995,-19.4258375,-15.7693375,-6.7730375,4.3740375
avg(6634),2.525875,-8.9815875,-15.70645,-17.91365,-14.9158875,-5.546925,6.0836,12.6660625,14.9554,11.9877
avg(6635),-18.1524,-12.59605,-2.1883,9.1427375,16.8275125,15.310525,9.6922375,-0.7274,-12.002075,-19.75355
avg(6636),8.7973,17.0432,19.5424875,13.4438,2.2425625,-11.4783875,-19.81905,-22.20935,-16.1464625,-5.0621
avg(6637),-19.898475,-15.9805875,-6.514775,6.6049,15.66815,21.28625,17.4962,7.9316125,-5.0941625,-14.2047
avg(6638),11.55,-1.4574625,-14.6850125,-22.8841625,-21.3100125,-13.14235,-0.189975,13.0882875,21.2054625,19.850425
avg(6639),-18.895575,-8.882225,3.5143875,13.6812125,19.4276,16.8345625,6.8603875,-5.6493875,-15.794075,-21.3309
avg(6640),0.01375,-11.5158,-19.035375,-18.19545,-11.1448125,-0.2570375,11.228375,18.6689125,17.9608125,10.602675
avg(6641),17.7412375,19.58085,14.78555,3.7208625,-9.164,-17.8499,-19.648475,-14.7136875,-3.78655,9.23695
avg(6642),-15.271425,-5.929025,6.4926375,14.1903375,19.42685,15.1766125,6.02195,-6.3468125,-14.0272875,-19.4146625
