,0,1,2,3,4,5,6,7,8,9
avg(418),0.504025,8.9672875,16.828475,13.5384375,8.1852125,-3.52325,-11.93015,-19.86015,-16.45205,-11.1655875
avg(419),13.8807875,4.407725,-7.5928375,-16.0968375,-20.527175,-16.8103375,-7.302825,4.726125,13.18255,17.7126875
avg(420),-5.133825,-15.3961375,-18.789675,-16.301,-7.4738375,6.03135,14.4534375,19.6052125,16.34445,6.6433
avg(421),-13.5441,-4.1617375,7.027525,14.4986875,15.7201,10.452225,0.6916375,-9.4603,-18.4089375,-17.0822375
avg(422),18.313125,18.6782875,9.40205,-2.2059,-13.5189875,-22.033225,-20.0346375,-13.7010125,0.3065,9.7035125
avg(423),-15.568525,-3.6537375,7.497375,16.96075,17.9090625,15.9669125,4.1231625,-8.0694625,-16.284325,-19.2316125
avg(424),16.7919875,13.98365,11.4831875,-0.571825,-10.2974375,-19.2421875,-18.1697125,-13.30465,-3.19655,8.026325
avg(425),-5.3019625,-13.6652625,-21.7783875,-18.5022125,-9.4859625,1.4142375,11.508475,18.244375,15.8429,7.1806
avg(426),11.540475,17.266675,16.0864625,7.352875,-3.610525,-13.675,-19.2769625,-18.1144,-9.305325,1.679575
avg(427),-16.906275,-11.19795,-1.4152625,9.2267875,16.9395875,16.6537875,10.7388875,0.999525,-9.6635,-17.3017625
avg(428),4.3193,-7.209825,-16.010875,-18.038425,-14.812725,-4.409725,7.239975,16.049925,18.0118625,14.719
avg(429),19.474975,14.9030875,6.143525,-7.4459375,-16.771675,-21.83725,-17.112175,-8.5413125,5.1087,14.5533
avg(430),-13.098525,0.0130625,11.5607375,18.7227375,17.239925,9.2024375,-3.8478875,-15.4511875,-22.5066125,-21.2230125
avg(431),-10.6634875,-18.85405,-20.858875,-13.11185,-1.193275,12.469025,20.449825,22.74805,14.805125,3.000375
avg(432),19.468375,10.1595625,-0.680025,-12.7361875,-20.703025,-21.5954,-12.1510875,-1.354,10.6049875,18.8099125
avg(433),-5.187925,8.3026,17.35385,19.118875,13.7669125,4.987,-8.648,-17.6935,-19.4107875,-14.199325
avg(434),-15.3642375,-19.8382875,-18.14105,-8.0805875,5.309425,15.2524375,19.757325,18.1279875,8.039975,-5.3589875
avg(435),-20.8893125,-17.838475,-8.9650125,3.219575,13.72305,20.811,17.8608625,8.8755875,-3.2420125,-13.71855
avg(436),4.6987125,12.5771,17.625625,13.9288125,5.054975,-7.63575,-15.573425,-20.563525,-16.893375,-8.0111875
avg(437),11.3548125,1.0431375,-11.9977875,-19.3674375,-20.1826,-14.275675,-3.9731,9.107325,16.4589375,17.3375625
avg(438),4.3853375,13.5605125,17.09045,14.2570125,4.9374875,-6.2249125,-15.740425,-18.966575,-16.38985,-6.952
avg(439),-17.755925,-15.994925,-9.2365375,1.6256625,10.9214,17.540525,15.7149375,8.7704125,-2.0108,-11.4334625
avg(440),12.3945125,1.3994,-9.0418125,-17.3014625,-17.34025,-12.789,-1.3423,8.991725,17.414425,17.4642125
avg(441),-21.4336625,-13.838475,-1.0581375,11.729325,19.6981375,19.337925,11.7842375,-1.083,-13.8255625,-21.7643625
avg(442),2.6338,-11.7950875,-21.452275,-24.7402,-18.111425,-6.502825,7.884125,17.520825,20.9765125,14.20175
avg(443),18.3638,24.481325,20.2681875,9.6856,-5.5123625,-16.64895,-22.7188,-18.4411625,-8.034475,7.2906375
avg(444),-5.8550625,7.8818625,16.91075,18.1236625,14.0689375,3.78605,-9.7200375,-19.164675,-19.59935,-16.5859
avg(445),-14.294825,-18.486425,-17.7101375,-7.625775,4.623125,13.452025,18.6069125,17.2143875,7.1502875,-4.720175
avg(446),19.5556,10.1009625,0.12615,-11.69445,-20.2053,-19.0399125,-10.846925,0.1948125,11.2400375,20.4602125
avg(447),16.6734625,18.239025,12.1764875,1.0912375,-10.4924,-18.8318625,-20.2856,-14.1989125,-3.197375,8.4331125
avg(448),-18.0375125,-8.9030125,4.7207375,14.70855,19.039975,14.1986625,4.9453125,-8.605,-18.58895,-22.8776125
avg(449),-2.65505,-13.146825,-19.849075,-17.6052875,-9.2650125,4.4276,14.9533,21.6009125,19.404425,10.9759375
avg(450),8.941,-4.03455,-14.0861375,-20.864675,-18.18475,-11.2884375,1.7657875,11.8494,18.4578625,15.873275
avg(451),8.636225,16.8992625,18.1034,11.18765,-0.48765,-12.6674875,-20.763875,-21.9860375,-14.9518625,-3.2913
avg(452),-20.4018375,-14.5430625,-4.821875,9.2631,17.770275,22.2407625,16.129125,6.4293125,-7.6068875,-16.1936875
avg(453),-17.9502,-7.4230875,6.62085,15.9116125,19.5734,15.28895,4.7070125,-9.323725,-18.66715,-22.2681
avg(454),-3.911375,-14.006625,-20.2090375,-16.99725,-7.7194875,5.31525,15.4610125,21.6478125,18.5043625,9.0954875
avg(455),19.8389625,19.592075,12.11125,-0.03145,-12.795975,-21.463325,-21.1638,-13.6836625,-1.584725,11.2782625
avg(456),-19.9435375,-20.4086875,-14.7418875,-3.8204375,8.85995,17.2282875,17.6343,12.0285625,1.1121625,-11.5243875
avg(457),16.9376875,6.364175,-8.250475,-16.1538625,-20.7214375,-15.501675,-4.97185,9.6758875,17.6575875,22.0846125
avg(458),3.815475,13.8405875,21.4015875,17.0303875,8.122075,-5.4264375,-15.3620125,-23.004625,-18.67485,-9.6573
avg(459),16.008425,7.4019,-3.0696125,-12.602525,-20.1714875,-18.071325,-9.5325125,0.876575,10.9021875,17.9496875
avg(460),-1.8137,9.5144375,16.782675,15.4725375,12.181075,1.4493,-9.6309625,-17.2389375,-16.1930125,-11.96185
avg(461),-15.31405,-18.1179625,-15.0348375,-4.2791125,6.4909,15.3861875,17.9313,15.3360375,4.3252875,-6.87145
avg(462),10.9235125,19.7600125,18.31655,11.2601,-1.085125,-13.6766,-22.515225,-21.0214125,-13.969,-1.694
avg(463),-19.58925,-14.0604,-2.3872375,11.14115,19.212175,20.9683875,15.5656375,3.7941,-9.7138625,-17.7356875
avg(464),7.6529875,-6.4455,-16.5347375,-23.361325,-19.4680625,-9.1557125,4.868875,14.9448125,21.7537,17.9241625
avg(465),2.7719375,12.1541125,17.893025,16.00305,6.38475,-4.5881625,-14.2979,-19.8698,-17.8990625,-8.612975
avg(466),-17.5204,-16.723525,-10.20965,-0.7525625,10.290175,16.9696375,16.6736,9.6615375,0.5255125,-10.6907875
avg(467),13.8085375,3.8184,-8.40775,-16.244625,-17.975175,-13.8998375,-4.055925,8.4934,15.968575,18.201525
avg(468),-1.1301375,-11.7508625,-18.8768125,-17.7250375,-9.490275,1.04795,11.791225,18.8690875,17.6886625,9.5145125
avg(469),-16.9666,-8.169275,2.343325,11.24195,14.976225,14.000375,5.21555,-5.2901875,-14.1832125,-17.9639875
avg(470),15.343925,15.9391875,11.825625,1.800575,-9.633,-18.2330125,-18.8258625,-14.7524625,-4.683375,6.7345625
avg(471),-18.6070625,-10.8371875,2.347275,12.599575,19.0398,16.3955625,8.46835,-4.6909875,-14.9884375,-21.43455
avg(472),-0.79205,-13.5324375,-22.7511,-23.28185,-16.1153375,-3.153275,9.65555,18.8783,19.4437375,12.2812875
avg(473),19.43565,22.54375,16.469875,5.238325,-8.6705875,-17.7600375,-20.708025,-14.7375,-3.4741375,10.4348
avg(474),14.958025,4.866775,-7.8625375,-16.255525,-19.2576875,-17.192275,-6.5422375,5.6291375,14.44915,17.0626125
avg(475),2.1366,11.075775,18.0971,16.1942625,7.9441625,-2.5190625,-11.563825,-18.2482375,-16.7413125,-8.073525
avg(476),-18.3305,-17.4925625,-12.086375,-1.7237375,9.7705,18.539225,17.2422125,12.0006,1.6915125,-9.8745375
avg(477),11.813275,18.310375,14.8096625,6.5404375,-4.69125,-13.85815,-20.1018125,-16.9103,-8.3448875,2.6972875
avg(478),-15.9918,-10.841575,-0.5840875,10.0345125,17.0079625,15.611675,10.57155,0.31495,-10.3092125,-17.2140375
avg(479),3.4731375,-8.4978125,-15.836375,-18.440675,-14.305675,-3.5377625,8.1107625,15.7444,18.103075,14.0714875
avg(480),-21.898325,-21.2757375,-13.921225,-1.5919,10.6578125,19.1156875,18.5583,11.2524125,-1.0876625,-13.3645
avg(481),15.2242875,4.27605,-9.4211875,-17.4621875,-19.9225375,-13.7949625,-2.9481,10.7945625,18.84935,21.3877625
avg(482),4.8976375,14.8848125,21.3118875,17.2199875,7.859825,-6.4328625,-16.42805,-22.9173625,-18.82205,-9.4849125
avg(483),-8.3577125,-17.9550875,-19.3174625,-17.7595125,-6.631075,6.3011875,15.7886375,17.7994875,15.41885,4.947375
avg(484),18.4687375,17.4466,7.75465,-2.7844125,-12.6127375,-18.469375,-18.0492125,-8.235775,2.5293,12.0602
avg(485),-12.21015,-1.3988875,10.149075,19.55445,18.6835375,11.7572875,1.718175,-10.559375,-19.35825,-18.8228375
avg(486),14.60885,5.900175,-6.8585,-15.8713,-21.0508125,-16.6597875,-8.1345375,4.644525,13.727325,18.816525
avg(487),-0.2103,11.31985,18.3382,16.5394875,8.796725,-3.71185,-15.13595,-22.205625,-20.453275,-12.68395
avg(488),-17.6459,-19.3837625,-12.4599125,-1.004575,11.9593375,19.3131375,21.1595,14.234875,2.7590375,-10.1376
avg(489),13.347625,19.1481125,15.5899375,7.31645,-5.8993375,-15.5873625,-21.4760125,-17.83225,-9.58605,3.62455
avg(490),-21.74485,-13.8645125,-1.5057875,10.8410875,18.52395,17.8011375,10.012475,-2.4373125,-14.7352625,-22.3995375
avg(491),4.456975,-9.5381,-17.8207125,-20.889675,-14.057625,-2.71145,11.283975,19.6056125,22.682,15.7976375
avg(492),19.303425,14.302275,5.6896625,-7.2013875,-16.0494,-21.6263875,-16.5032625,-7.8900875,5.0000875,13.8825125
avg(493),-12.754825,-0.1023625,11.7722375,18.51875,16.4934625,8.881825,-3.8451,-15.6471375,-22.4391375,-20.3398125
avg(494),-10.613725,-17.5684875,-19.798875,-12.4806375,-0.9048,12.3993125,19.3480875,21.549425,14.2605875,2.5980375
avg(495),-20.974025,-15.14015,-3.98855,8.995975,17.22145,18.2815625,12.4354875,1.244725,-11.6404125,-20.0266375
avg(496),5.921475,-6.9429625,-15.595475,-19.3123125,-14.9813625,-4.5986375,8.34265,17.0504875,20.711925,16.515175
avg(497),13.1379125,20.2363375,17.9054375,8.824525,-3.50495,-14.7227125,-21.83635,-19.4643625,-10.4878875,1.838075
avg(498),-13.82,-3.1978375,7.842725,15.8747375,16.6709,11.6174,1.001425,-9.73865,-18.053475,-18.317375
avg(499),-5.6012875,-14.633225,-17.3086625,-14.7640375,-5.509,5.5183125,13.9977,17.1951,14.3130125,5.046275
avg(500),18.3385125,16.824625,8.456475,-2.1952,-12.4311375,-18.4774125,-16.381,-8.8565875,2.4191875,12.155
avg(501),-16.148425,-21.10125,-17.031075,-8.68795,4.576175,13.9424625,18.8959875,14.9652375,6.473175,-6.688675
avg(502),16.628425,8.7779875,-4.6036375,-15.3019375,-23.111525,-20.4554,-12.7290875,0.6527375,11.462525,19.161575
avg(503),-0.3195,11.8970875,19.9542625,20.9509,14.305825,2.0126875,-10.0963375,-18.2491625,-19.1566875,-12.53225
avg(504),-21.2122375,-15.175875,-1.0672625,9.7021375,19.627475,17.7296,12.5282875,-0.4794,-13.2362125,-20.201175
avg(505),3.7881625,-11.08205,-20.2563875,-23.7121625,-19.1057875,-5.8316,5.712775,17.93515,19.0385625,14.6646125
avg(506),15.8534875,23.5582,17.769375,10.05475,-4.31785,-14.839175,-20.1351625,-18.4419875,-6.38875,4.7436
avg(507),-15.902425,-6.1466625,5.4383125,14.4898875,16.6536,13.91205,4.1734875,-7.409675,-16.4827,-18.6451375
avg(508),-2.90755,-12.1196875,-17.470375,-16.30255,-7.9908125,2.52985,11.7305125,17.107525,15.9580875,7.6767
avg(509),17.8725125,17.428225,11.181825,0.8949,-9.8959,-17.937575,-17.5002125,-11.3131875,-0.9664375,9.796475
avg(510),-15.879375,-21.1920875,-16.7849375,-8.7506,4.63095,13.6868375,19.00855,14.6200625,6.6051125,-6.7924875
avg(511),16.8803125,9.228375,-3.5746375,-14.8058,-22.2146625,-20.8083125,-13.1167,-0.3647875,10.8933125,18.3875
avg(512),-1.4245375,11.622675,19.3004125,21.5222875,14.2681125,3.1860625,-9.8878375,-17.52905,-19.7359625,-12.577825
avg(513),-19.5923,-17.3426875,-7.7746,4.1904125,13.1028375,17.7751875,15.312525,5.6269375,-5.95825,-15.33405
avg(514),8.727,-0.967425,-11.16325,-17.762675,-16.380825,-9.4110875,0.83135,10.5322125,17.5542875,16.083725
avg(515),9.0528125,16.8084,17.7863,12.71045,2.6269875,-8.9954375,-17.0689625,-17.4289,-13.174525,-2.4896125
avg(516),-15.63635,-22.730625,-19.883925,-11.30515,1.6035875,12.8908625,19.9951875,17.216425,8.5862,-4.278875
avg(517),20.2159375,13.5327375,2.43845,-10.3119625,-17.795375,-18.81755,-12.111525,-1.053675,11.7234125,19.2809
avg(518),-7.6354375,7.40295,16.79965,21.977,16.788475,6.08635,-8.98305,-18.390275,-23.5308625,-18.457925
avg(519),13.073375,20.1373375,17.43865,8.462825,-4.6349,-15.83465,-22.8795375,-20.15725,-11.14085,1.8766125
avg(520),-18.8193125,-11.3455,0.6367125,13.0498375,20.6933875,20.205825,12.7708375,0.7471875,-11.6185375,-19.2770375
avg(521),4.741,-9.6621375,-18.8387,-22.494575,-17.43735,-6.257275,8.0873875,17.27815,20.8871125,15.93235
avg(522),-12.7191375,-0.9164875,8.9995625,18.1975,16.0645875,12.7137,0.879425,-8.9629125,-18.2144,-16.085025
avg(523),16.1274375,13.3062,6.41085,-4.16965,-12.30885,-19.1287,-16.2599625,-9.41245,1.1795,9.363775
avg(524),-7.6715125,-16.918125,-19.6287375,-17.5912375,-6.435875,4.7316625,13.9697875,16.774875,14.7404,3.5497875
avg(525),-20.52065,-13.70795,-1.4777125,10.9161875,17.617375,18.169525,11.338675,-0.982425,-13.2842625,-20.0433375
avg(526),2.70445,-11.0948,-19.71495,-24.1577625,-16.898875,-6.5601875,7.2436375,15.8653125,20.236375,13.0720875
avg(527),16.919025,23.043925,18.4026625,9.57975,-4.6834,-15.2462625,-21.3125625,-16.606375,-7.77215,6.467225
avg(528),-11.0498375,-19.1555125,-18.8311375,-12.521375,-1.895975,8.9287125,17.1166,16.9289375,10.5571625,0.0257375
avg(529),16.6749875,13.556075,4.1127125,-7.182975,-15.5714,-17.0822,-13.9640375,-4.643175,6.80325,15.1085875
avg(530),-7.34745,3.8005625,13.15655,18.3905125,16.4395875,7.3479375,-3.800475,-13.173,-18.4828125,-16.5362125
avg(531),16.350475,17.118525,9.9916375,0.088475,-10.6913375,-18.2663625,-19.13785,-11.9712625,-2.1356375,8.58235
avg(532),-13.6926875,-5.0769125,6.6993875,15.3940375,16.9454375,13.23165,4.7737625,-6.981325,-15.8571125,-17.2052875
avg(533),-3.7513,-13.402275,-18.15095,-16.84965,-7.6441625,3.689375,13.2743125,17.9635625,16.971175,7.561375
avg(534),17.4887875,9.245475,-3.8875125,-14.9216875,-22.5897875,-20.1517625,-12.0519875,1.120125,12.1055375,19.8654625
avg(535),-0.1282625,12.2760625,20.02805,20.2301125,13.2943,1.5717875,-10.777425,-18.636875,-18.618325,-12.0685
avg(536),-18.13785,-22.475425,-17.419975,-7.0999875,7.3010375,16.43325,20.8943,15.931125,5.4521,-8.6732
avg(537),-20.9994875,-16.298475,-7.056325,5.793725,14.5855625,18.8336875,14.20195,4.96125,-8.070575,-16.6412375
avg(538),7.88025,-4.997075,-16.0284125,-22.7140625,-19.8800875,-11.7821375,1.0131625,12.2967125,18.73025,16.1068875
avg(539),12.651475,20.0673375,20.815725,13.6242875,1.4119875,-10.9082625,-18.292525,-19.2662875,-11.6338625,0.1340375
avg(540),-10.92815,0.3998,11.1898125,18.2553125,16.6705625,8.9890375,-2.4893375,-13.3455625,-20.0823125,-18.8623625
avg(541),-9.1648625,-16.700425,-17.53165,-12.9296875,-2.4955125,8.689925,16.5012875,17.0726125,12.5099875,2.2121
avg(542),19.1786375,15.7359875,5.8183125,-6.162125,-15.4105875,-19.1767375,-15.8942375,-5.654625,6.035325,15.517625
avg(543),11.24385,18.1692875,17.586875,10.41705,0.69045,-11.2618875,-18.09415,-17.665775,-10.47685,-0.7430625
avg(544),5.490225,-4.5523875,-13.3278625,-18.940575,-17.18195,-8.4993,1.5793875,10.3135125,16.00425,14.1023125
avg(545),-19.688625,-16.0502125,-6.3816375,6.6123,14.2416625,16.9035375,13.044375,3.6217125,-9.5339875,-17.013025
avg(546),-7.12185,-17.0128125,-21.8364625,-18.3940375,-8.4463,4.3695625,14.28935,19.0718,15.7027625,5.7539625
avg(547),19.8168,18.8828375,10.304675,-0.7585125,-12.1485,-18.4159625,-17.403025,-8.9628625,2.1664875,13.574325
avg(548),-15.2931875,-4.35745,9.716425,17.965725,20.0556125,13.7685625,2.7134875,-11.1701625,-19.558675,-21.610475
avg(549),-12.628725,-2.6646625,9.434,17.3791125,17.7091875,12.5701125,2.5368,-9.387925,-17.41885,-17.6978125
avg(550),16.93735,15.4122,7.887,-2.8539625,-12.731475,-19.9334625,-18.3355125,-10.8455,-0.045425,9.796075
avg(551),-7.1135375,-16.008075,-20.7106875,-18.157175,-8.6207875,4.2280375,13.071825,17.8526,15.26805,5.7148875
avg(552),18.612975,11.7857875,-0.1283,-12.9451125,-21.531125,-21.3008,-14.53385,-2.5761125,10.2367,18.8094
avg(553),-3.5382625,10.304825,18.2702375,21.2669375,15.7326125,4.915175,-8.8953,-16.8662125,-19.785375,-14.2710625
avg(554),-15.953425,-22.996725,-19.1749,-9.734775,4.0702625,14.346175,21.431075,17.624075,8.122375,-5.659225
avg(555),-21.3070875,-20.4222875,-11.6247125,-0.276675,11.48755,19.357575,18.4564125,9.5025125,-1.8192,-13.6103875
avg(556),13.9186375,3.2595125,-9.4249875,-18.4980625,-18.9282625,-14.245575,-3.56455,9.16695,18.1526875,18.6073
avg(557),6.0287375,16.088825,20.101625,17.8168375,6.3762,-6.165525,-16.2361625,-20.1118875,-17.752625,-6.409125
avg(558),-19.71065,-16.230525,-5.7156875,5.686925,15.6582,18.408375,16.8022125,6.224375,-6.212675,-15.04865
avg(559),6.52195,16.398,15.1586875,12.9268125,0.896425,-9.5249,-18.8922625,-19.560225,-14.4265,-4.8533875
avg(560),10.617525,-3.0688875,-12.4756625,-21.9229125,-19.8539375,-12.1959875,-0.9271,10.5300375,18.0049875,17.4748875
avg(561),12.623125,19.365975,16.774775,8.8143625,-4.5357375,-14.998375,-21.7057375,-19.0568125,-11.0652625,2.2148
avg(562),-23.2036875,-15.3991375,-3.10695,10.061725,18.69315,19.36355,11.4772375,-0.8660375,-13.9689875,-22.5897875
avg(563),5.7712125,-8.995975,-17.804475,-21.47395,-14.997875,-4.0239375,10.772075,19.596075,23.2075,16.7512625
avg(564),11.4911625,17.60715,16.2029,7.5420375,-3.5888875,-13.4455875,-19.620875,-18.161925,-9.64545,1.4727
avg(565),-16.9303625,-11.218375,-1.6604625,9.1590375,16.548525,16.5331,10.938825,1.3925875,-9.4086875,-16.841925
avg(566),4.82065,-7.1622,-15.7177625,-18.2483125,-14.75805,-4.941775,7.0279375,15.5456375,18.19285,14.74605
avg(567),16.0570875,11.2929125,-0.7271375,-11.3438125,-19.528075,-18.647825,-12.40495,-1.4218875,9.2342875,17.565075
avg(568),-3.9893125,6.536275,15.3768625,16.8085375,13.638675,3.7004,-7.2544625,-15.73085,-17.095675,-13.8587125
avg(569),-13.2911,-19.2077375,-16.433875,-7.340275,4.1291,13.6480125,18.7415875,16.45985,7.222275,-4.331275
avg(570),34.4605125,34.5520375,20.8320625,-1.8388375,-23.4407875,-37.1394625,-37.277025,-23.55565,-0.832925,20.7235
avg(571),2.4229875,4.364225,3.5163625,3.6320625,0.894575,-1.05145,-2.975,-2.206,-2.249325,0.5024375
avg(572),27.146975,6.227675,-15.444975,-33.1087125,-37.2771625,-28.673725,-7.819425,13.86865,31.4998375,35.730675
avg(573),-8.624675,-17.0185375,-20.9698625,-15.7698625,-6.0368375,6.2243,14.7575875,18.6126,13.52345,3.7575375
avg(574),18.8129,15.10605,7.4737,-5.6129,-16.6048875,-22.6575125,-19.03965,-11.365875,1.707325,12.720125
avg(575),-11.38075,1.428725,13.0746375,20.2482125,20.424875,13.1519,0.314,-11.2729125,-18.474075,-18.6797625
avg(576),17.271825,19.854525,16.586025,4.1652625,-8.814925,-18.127475,-20.1412125,-15.1700875,-5.7423875,10.0396125
avg(577),-1.1596625,-11.5385125,-21.0606375,-18.97105,-13.5188,-3.0419875,9.747675,16.4239375,17.9754125,9.6479875
avg(578),-18.1521375,-10.529025,2.0789625,11.62775,18.7207125,17.3826,6.6390875,-4.5708,-15.1421375,-21.7666375
avg(579),16.5250875,19.12625,14.9000375,4.43595,-8.3726,-16.5065,-19.2150625,-14.8693125,-4.5349125,8.3685125
avg(580),-0.9313625,-11.0358,-19.205425,-17.9877875,-13.2556625,-2.0474625,8.118225,16.2033,15.08625,10.29455
avg(581),-18.2716375,-10.2978,2.3631625,11.3670625,19.0636375,15.3514375,7.4399,-5.251275,-14.2662375,-21.8942875
avg(582),0.8349,-12.1720125,-19.000625,-19.151475,-11.4514875,-0.9251875,12.2203875,18.9844125,19.12255,11.434725
avg(583),-17.9402375,-9.95845,0.75345,10.4863125,16.7595625,15.0075125,6.9710125,-3.7431375,-13.4346875,-19.765475
avg(584),14.08695,17.958075,13.3392125,3.9208875,-9.42855,-17.0213,-20.839525,-16.2155,-6.805425,6.5696125
avg(585),19.4868375,15.7656125,5.8029875,-4.84865,-13.3931,-19.5592,-15.665325,-5.9715625,4.9564125,13.401975
avg(586),-9.684075,-16.3194375,-17.465975,-15.1624125,-4.972675,6.8148625,13.2310375,14.621575,12.0766625,1.98575
avg(587),-12.041825,-1.44965,9.5576375,17.6309125,15.3514,9.0638625,-1.4541375,-12.4936125,-20.50425,-18.1704875
avg(588),-6.579275,-15.778075,-21.4460375,-16.890875,-8.6013625,4.2523125,13.4446,19.1228625,14.5213,6.1937875
avg(589),18.736325,16.658775,8.8021625,-3.929925,-15.7393625,-22.641925,-20.541025,-12.6802875,0.0646625,11.9041625
avg(590),-12.1140875,-0.6447,12.1631625,18.8693375,20.9433625,13.800125,2.3486375,-10.4736875,-17.11495,-19.1597375
avg(591),18.146175,10.1354,-2.7136375,-14.0095375,-22.5196875,-20.6035125,-12.9530375,-0.0573625,11.4045625,19.66225
avg(592),-1.3434875,11.591875,19.7199875,20.7771625,14.4442125,2.548025,-10.0476,-18.3037125,-19.4062875,-12.8786875
avg(593),-17.7495375,-22.6943125,-18.13595,-8.3151875,6.33985,16.0790625,21.106975,16.648875,6.7218,-7.8719625
avg(594),-22.855,-18.966625,-8.648575,5.5335,15.124325,20.0925375,16.3029625,5.9351375,-8.290725,-17.8281875
avg(595),9.9175375,-2.9863125,-13.3596875,-20.3563625,-17.384475,-8.509475,4.3644125,14.82605,21.82475,18.8338625
avg(596),10.897675,19.597475,19.7785125,13.0395875,1.0301625,-12.44865,-21.2509375,-21.38875,-14.5853,-2.6279625
avg(597),8.57725,-4.19045,-13.013275,-20.3592625,-16.92165,-8.669075,3.987825,12.9868875,20.3148125,16.85245
avg(598),-19.3496,-15.8314625,-6.4343375,5.4952375,13.5293,16.3315,12.9890125,3.5366375,-8.3922625,-16.331825
avg(599),8.801025,17.6949,16.518325,11.26795,-0.48985,-11.64255,-20.57115,-19.4221,-14.1995375,-2.5249375
avg(600),19.3660875,16.0112375,7.58205,-3.4734875,-12.506125,-19.3994,-16.0251,-7.637025,3.425525,12.544825
avg(601),-8.1875,-14.923125,-18.2836,-15.2485875,-6.0823625,5.237225,11.9500625,15.357775,12.3543125,3.1178
avg(602),-13.21095,-2.9912125,8.738575,16.232175,15.381075,10.3095625,0.1071125,-11.6491875,-19.1324625,-18.216875
avg(603),-7.51555,6.4112625,15.294875,19.7526,15.2313125,4.8584625,-9.012825,-17.9713625,-22.550175,-17.9359875
avg(604),-13.7237375,-20.3035375,-16.891875,-8.0975,4.78445,14.998725,21.741325,18.3199125,9.5434,-3.3170125
avg(605),19.5058875,12.52585,0.5936875,-12.6084125,-20.9568,-21.062725,-14.2684125,-2.2721,11.0474625,19.258375
avg(606),-17.802625,-20.5309125,-15.5320875,-5.5676625,7.07035,15.6794875,18.363525,13.4013,3.3737625,-9.2485875
avg(607),15.588175,6.9843875,-6.4426875,-16.85555,-22.8243875,-19.48065,-10.826925,2.5602375,13.0151375,18.9619
avg(608),1.9535125,13.44005,21.2388375,20.56025,12.5555,-0.2648125,-11.731175,-19.48425,-18.782375,-10.7875125
avg(609),16.9306,9.4405125,-1.110225,-11.8689125,-19.3960875,-18.65505,-11.5564375,-0.90255,9.933375,17.269625
avg(610),-4.0329125,7.656775,15.294775,17.03155,12.6620375,3.5705125,-7.9031375,-15.903125,-17.08865,-13.19825
avg(611),-14.0797875,-18.619175,-15.916775,-7.0285,4.97465,13.801125,18.525225,16.09575,6.5667125,-4.7211125
avg(612),-11.3999625,-18.78955,-17.39825,-9.5331125,1.19565,11.4313,18.7564,17.3915375,9.5259875,-1.19975
avg(613),-7.0710125,3.525325,11.9517625,15.4855875,13.49815,4.1259125,-6.452425,-14.8989375,-18.4427375,-16.4690625
avg(614),16.6269,12.6119,1.9041625,-10.3157125,-19.2584,-19.5399,-15.5532625,-4.83375,7.379275,16.3421
avg(615),-5.9544875,6.8522125,14.4685125,18.8752,14.9826875,5.8923125,-6.7062125,-14.433825,-18.7889625,-15.15015
avg(616),15.22575,9.9639375,0.379125,-10.6313125,-17.519175,-18.0781625,-13.1418875,-3.3353875,7.6289875,14.562875
avg(617),-13.89455,-21.2415375,-18.7593,-11.239425,0.5643875,10.842525,18.4715875,15.8630875,8.31655,-3.271075
avg(618),19.1206125,14.0835875,5.0078,-8.4159875,-16.9256375,-21.4815625,-16.4671625,-7.427075,5.9917625,14.5337125
avg(619),-12.0977125,1.3469875,12.09715,19.1933375,16.13415,8.2292625,-5.194175,-15.9363625,-23.09005,-19.9942375
avg(620),-11.1079625,-18.58155,-19.149525,-11.769175,0.398575,12.830225,20.316475,20.9714375,13.59335,1.3876
avg(621),18.7361375,16.9184375,8.9484625,-2.056175,-12.3110375,-20.8060875,-19.488275,-10.7915125,0.366,10.3667125
avg(622),-13.1376375,-3.1054,8.1177875,17.1494125,16.52785,13.02635,3.01945,-8.815375,-17.5568,-16.9618625
avg(623),-6.2849125,-15.082275,-18.778075,-17.074475,-6.188375,5.95165,15.34675,18.935275,16.8199375,6.1302125
avg(624),12.5270625,19.100375,16.8331875,9.0623625,-3.0581625,-12.590025,-19.0198,-17.0148625,-8.9004875,2.9593625
avg(625),3.3110375,-7.6888875,-16.23495,-18.561475,-15.755125,-6.1959625,4.6979,13.3432125,15.463825,12.806
avg(626),-19.7839,-14.6364625,-2.907525,7.9206125,17.3676875,16.8921125,11.654625,0.095825,-10.8463125,-20.153125
avg(627),-10.25155,-17.538075,-17.49285,-11.9414375,-1.92765,10.27925,17.5069375,17.508925,11.9403625,1.8805875
avg(628),-9.7425625,0.356325,9.770825,16.1410375,14.4543,6.7532125,-3.2728,-12.70245,-19.0998875,-17.390375
avg(629),17.5029125,14.4314,4.7386375,-7.6624375,-16.1147,-20.3686125,-17.3606625,-7.6628375,4.7478875,13.2092125
avg(630),-13.6461125,-20.6402875,-18.8510625,-11.644225,0.68765,11.396275,18.1825125,16.5131,9.1388125,-3.2047125
avg(631),18.01615,11.7919,0.1699875,-12.062275,-20.533475,-21.929975,-15.5146625,-4.0384625,8.304175,16.706075
avg(632),-5.1779,8.381725,17.6351625,21.75035,16.778,6.8104125,-6.7296875,-15.9437375,-19.939,-14.952975
